gene_id,dataset_id,source_method,target_method,source_log_fold_change,source_p_value,source_adjusted_p_value,source_threshold_significance_fraction,target_method_significant,source_significance_stability,source_direction_stability,source_rank_stability
ENSMUSG00000025915.14,bottomly,DESeq2,edgeR,-0.262555720661577,0.0813904840133552,0.28908627930625,0.0,0,0.0,1.0,0.9941356910862504
ENSMUSG00000046101.16,bottomly,DESeq2,edgeR,-3.1219861757178,7.682258533101649e-30,1.44817642912033e-27,1.0,1,1.0,1.0,0.9999656304239488
ENSMUSG00000098234.7,bottomly,DESeq2,edgeR,-0.128520316099521,0.457704271142065,0.731579231137237,0.0,0,0.0,1.0,0.9758536543451736
ENSMUSG00000025916.10,bottomly,DESeq2,edgeR,-0.11920152880773,0.76486226653777,0.907730501599733,0.0,0,0.0,0.8095238095238095,0.8778797408533966
ENSMUSG00000025917.9,bottomly,DESeq2,edgeR,-0.0159793854444992,0.826484258902352,0.934130851595245,0.0,0,0.0,0.6666666666666666,0.8363724630956677
ENSMUSG00000056763.16,bottomly,DESeq2,edgeR,-0.144170240268915,0.154511721032245,0.42250437413525,0.0,0,0.0,1.0,0.989575707583647
ENSMUSG00000067851.11,bottomly,DESeq2,edgeR,-0.0516468700949484,0.599302624605734,0.82403775657853,0.0,0,0.0,0.9047619047619048,0.9239315358045058
ENSMUSG00000042501.12,bottomly,DESeq2,edgeR,-0.209776858167048,0.61563646333014,0.833830729379654,0.0,0,0.0,1.0,0.9718693612414292
ENSMUSG00000100212.1,bottomly,DESeq2,edgeR,1.00128278592736,0.0014399103457849,0.0148932821949318,0.6666666666666666,1,0.0,1.0,0.9965587461978656
ENSMUSG00000048960.13,bottomly,DESeq2,edgeR,-0.330947514800338,0.0036339578492816,0.0310599785354314,0.6666666666666666,1,0.0,1.0,0.997690364489354
ENSMUSG00000057715.13,bottomly,DESeq2,edgeR,0.0173938661839202,0.894353681814136,0.961326082909497,0.0,0,0.0,0.9523809523809524,0.9471524806241516
ENSMUSG00000101610.1,bottomly,DESeq2,edgeR,-0.407551483293024,0.0428448598049468,0.192245036102015,0.0,0,0.0,1.0,0.9959375161107388
ENSMUSG00000016918.15,bottomly,DESeq2,edgeR,0.0815461595694698,0.39722960435396,0.68664858525368,0.0,0,0.0,1.0,0.9839519857022564
ENSMUSG00000025938.16,bottomly,DESeq2,edgeR,0.365481784358721,0.018668425626277,0.108047601095991,0.0,0,0.0,1.0,0.9940944475949888
ENSMUSG00000005886.14,bottomly,DESeq2,edgeR,0.0308553533544293,0.493539449141914,0.759416473320369,0.0,0,0.0,1.0,0.9921757660119264
ENSMUSG00000025935.10,bottomly,DESeq2,edgeR,-0.0770264111815544,0.551251993920238,0.795936281997423,0.0,0,0.0,1.0,0.9657911017167604
ENSMUSG00000025937.6,bottomly,DESeq2,edgeR,0.0523564052911156,0.721338367223264,0.887825516109322,0.0,0,0.0,1.0,0.967337732639068
ENSMUSG00000097711.1,bottomly,DESeq2,edgeR,-0.290361833625191,0.515381032098163,0.77351208778783,0.0,0,0.0,1.0,0.9752014916396006
ENSMUSG00000025932.14,bottomly,DESeq2,edgeR,-0.0052584233753371,0.959999148619137,0.986386685825789,0.0,0,0.0,0.8571428571428571,0.8995179666958808
ENSMUSG00000025930.6,bottomly,DESeq2,edgeR,0.539741772740805,0.0228210346334256,0.124617368256845,0.0,0,0.0,1.0,0.99201079204688
ENSMUSG00000054493.2,bottomly,DESeq2,edgeR,0.397758069414134,0.117253035015338,0.359169973772933,0.0,0,0.0,1.0,0.9902106855011944
ENSMUSG00000103492.1,bottomly,DESeq2,edgeR,0.0205410390394088,0.95230756689835,0.983396403738673,0.0,0,0.0,0.8095238095238095,0.8756835249437198
ENSMUSG00000081201.1,bottomly,DESeq2,edgeR,-0.258573325093235,0.0842451915827214,0.294968847969073,0.0,0,0.0,1.0,0.992156862745098
ENSMUSG00000082193.1,bottomly,DESeq2,edgeR,-0.630997396642689,0.140430627725631,0.398953117871109,0.0,0,0.0,1.0,0.9933761234555172
ENSMUSG00000073737.3,bottomly,DESeq2,edgeR,0.0117216413379098,0.979085051033337,0.99353851925698,0.0,0,0.0,0.6666666666666666,0.8214139643587497
ENSMUSG00000092083.4,bottomly,DESeq2,edgeR,-0.34007625803602,0.0081449779572248,0.058389380379019,0.3333333333333333,0,0.0,1.0,0.996029454726676
ENSMUSG00000025925.14,bottomly,DESeq2,edgeR,0.0531256781760482,0.670995512449224,0.863462326757277,0.0,0,0.0,1.0,0.9704773934113524
ENSMUSG00000104379.1,bottomly,DESeq2,edgeR,-0.595943601078673,0.0121834861901504,0.0796345416219427,0.3333333333333333,0,0.0,1.0,0.996078431372549
ENSMUSG00000032719.4,bottomly,DESeq2,edgeR,-0.440587066726039,0.0640113567569906,0.248374410793288,0.0,0,0.0,1.0,0.9920425839047275
ENSMUSG00000067795.13,bottomly,DESeq2,edgeR,0.0604193865219775,0.860026867754606,0.947654267409062,0.0,0,0.0,0.9047619047619048,0.929892079531199
ENSMUSG00000043716.13,bottomly,DESeq2,edgeR,-0.0078758207847848,0.940777957351167,0.979263174117088,0.0,0,0.0,0.6190476190476191,0.8007707377429499
ENSMUSG00000025921.7,bottomly,DESeq2,edgeR,0.131384774257623,0.0739247984710666,0.272197397557874,0.0,0,0.0,1.0,0.9910999982815212
ENSMUSG00000025920.19,bottomly,DESeq2,edgeR,0.0953474014432118,0.260022034350479,0.558130509330429,0.0,0,0.0,1.0,0.9850664192057192
ENSMUSG00000025939.18,bottomly,DESeq2,edgeR,-0.152785921827335,0.336450207413583,0.633700262375113,0.0,0,0.0,1.0,0.9811732054785104
ENSMUSG00000102457.1,bottomly,DESeq2,edgeR,0.207084026738094,0.424230332984863,0.707821921823286,0.0,0,0.0,1.0,0.9854539361756972
ENSMUSG00000079658.9,bottomly,DESeq2,edgeR,-0.196491948750413,0.138912983307229,0.396468441211334,0.0,0,0.0,1.0,0.988838480177347
ENSMUSG00000025940.6,bottomly,DESeq2,edgeR,-0.244615838558231,0.0079279824361,0.0573858931246283,0.3333333333333333,0,0.0,1.0,0.99536869962709
ENSMUSG00000025779.10,bottomly,DESeq2,edgeR,0.234794347199274,0.542919129282407,0.791175631300884,0.0,0,0.0,1.0,0.9764963654173324
ENSMUSG00000091020.3,bottomly,DESeq2,edgeR,0.499965742249515,8.01734444124769e-05,0.001305505790388,1.0,1,0.0,1.0,0.9987223110102936
ENSMUSG00000042686.5,bottomly,DESeq2,edgeR,-0.159184971550579,0.0174664831322325,0.103282430966051,0.0,0,0.0,1.0,0.9935849186300288
ENSMUSG00000025777.8,bottomly,DESeq2,edgeR,-0.0312350956941334,0.734516487094788,0.893416518841008,0.0,0,0.0,0.5238095238095238,0.7842939629839666
ENSMUSG00000101589.1,bottomly,DESeq2,edgeR,-0.0432241398727934,0.751637986337011,0.900588044693989,0.0,0,0.0,0.7142857142857143,0.836540874018319
ENSMUSG00000067780.3,bottomly,DESeq2,edgeR,-0.273007034935666,0.540709686661533,0.789638982433469,0.0,0,0.0,1.0,0.975753982574625
ENSMUSG00000100053.1,bottomly,DESeq2,edgeR,-0.237849163273336,0.453179106889424,0.72785590544627,0.0,0,0.0,1.0,0.979837088209517
ENSMUSG00000085125.7,bottomly,DESeq2,edgeR,-0.0638222860492871,0.79619749247554,0.921251707760805,0.0,0,0.0,0.9047619047619048,0.9239934010413982
ENSMUSG00000025776.13,bottomly,DESeq2,edgeR,-0.420609289141455,0.0007543863231312,0.0087570942768623,1.0,1,0.0,1.0,0.9977754291900808
ENSMUSG00000099591.1,bottomly,DESeq2,edgeR,-0.688509942627508,0.0567316058589203,0.230185138416353,0.0,0,0.0,1.0,0.9931011668471068
ENSMUSG00000099473.1,bottomly,DESeq2,edgeR,0.0979716246322024,0.833466409805093,0.936702703423509,0.0,0,0.0,1.0,0.9482583217336016
ENSMUSG00000109887.1,bottomly,DESeq2,edgeR,-0.0818889045362523,0.652593103104343,0.853418122345832,0.0,0,0.0,0.9523809523809524,0.9515517863587152
ENSMUSG00000042596.7,bottomly,DESeq2,edgeR,0.106750537944118,0.721622461636102,0.888032895938664,0.0,0,0.0,1.0,0.9616847966180336
ENSMUSG00000025927.13,bottomly,DESeq2,edgeR,0.0088352415609697,0.984554077457236,0.995526448576601,0.0,0,0.0,0.6190476190476191,0.8041509855475932
ENSMUSG00000100204.1,bottomly,DESeq2,edgeR,-0.270713048524274,0.017919464011546,0.105078505855491,0.0,0,0.0,1.0,0.9932472375453248
ENSMUSG00000041859.10,bottomly,DESeq2,edgeR,-0.0849712481785432,0.706526638525407,0.880493349366084,0.0,0,0.0,0.5714285714285714,0.7613153236754825
ENSMUSG00000025931.15,bottomly,DESeq2,edgeR,-0.547681020602715,8.86711685691952e-12,4.78296220326751e-10,1.0,1,0.0,1.0,0.9996657558729012
ENSMUSG00000041809.5,bottomly,DESeq2,edgeR,-0.349727329764877,0.224803744010483,0.51827315742873,0.0,0,0.0,1.0,0.9858569194548984
ENSMUSG00000041779.5,bottomly,DESeq2,edgeR,0.0916098104854514,0.572930579382166,0.809585555882998,0.0,0,0.0,1.0,0.979096423845612
ENSMUSG00000025933.15,bottomly,DESeq2,edgeR,-0.33606939608311,0.0023422488345137,0.0219421585177143,0.6666666666666666,1,0.0,1.0,0.9970313278685708
ENSMUSG00000025934.15,bottomly,DESeq2,edgeR,-0.335680632917795,0.0981667100884483,0.323193882019474,0.0,0,0.0,1.0,0.988844494853156
ENSMUSG00000096375.2,bottomly,DESeq2,edgeR,-1.48298055673731,8.33023316979463e-07,2.11858626400293e-05,1.0,1,0.0,1.0,0.9994217318829371
ENSMUSG00000082935.3,bottomly,DESeq2,edgeR,0.219430298252707,0.178319055678302,0.456106686408657,0.0,0,0.0,1.0,0.983588527435514
ENSMUSG00000028033.16,bottomly,DESeq2,edgeR,0.0036273684418749,0.957276780739769,0.985520011564732,0.0,0,0.0,1.0,0.971792888934715
ENSMUSG00000041670.16,bottomly,DESeq2,edgeR,-0.036172326209322,0.695405981110005,0.875547616536248,0.0,0,0.0,0.6190476190476191,0.8138380505576464
ENSMUSG00000026158.11,bottomly,DESeq2,edgeR,-0.462283614010997,0.0025737987735147,0.0236004520781225,0.6666666666666666,1,0.0,1.0,0.99841814026224
ENSMUSG00000026156.8,bottomly,DESeq2,edgeR,0.101039313087672,0.172010048017366,0.447127611086778,0.0,0,0.0,1.0,0.9895894554140676
ENSMUSG00000026155.13,bottomly,DESeq2,edgeR,0.0434496398503516,0.570828090530816,0.808157384079539,0.0,0,0.0,1.0,0.9843446581086422
ENSMUSG00000026154.4,bottomly,DESeq2,edgeR,-0.0284635869146846,0.787724380033026,0.917640805577584,0.0,0,0.0,0.7619047619047619,0.8651879156570603
ENSMUSG00000102495.1,bottomly,DESeq2,edgeR,0.386999147591035,0.140679690229401,0.399440669779288,0.0,0,0.0,1.0,0.9866603082950972
ENSMUSG00000026153.15,bottomly,DESeq2,edgeR,-0.128978411111163,0.305510577148628,0.603925855895902,0.0,0,0.0,1.0,0.9771751645443454
ENSMUSG00000026147.16,bottomly,DESeq2,edgeR,-0.0135672031464433,0.968178410498252,0.989567796515051,0.0,0,0.0,0.4761904761904761,0.7704610678627279
ENSMUSG00000026141.13,bottomly,DESeq2,edgeR,0.32484201736536,0.0339305791650547,0.164753681211852,0.0,0,0.0,1.0,0.994801601622244
ENSMUSG00000099997.1,bottomly,DESeq2,edgeR,0.15814508368033,0.442007016243007,0.721080413490782,0.0,0,0.0,1.0,0.9686094069529652
ENSMUSG00000100131.1,bottomly,DESeq2,edgeR,-0.708242245073003,0.157614794333761,0.42686276416466,0.0,0,0.0,1.0,0.9850595452905088
ENSMUSG00000101939.1,bottomly,DESeq2,edgeR,-0.625976171649837,0.17844878959486,0.456172708642367,0.0,0,0.0,1.0,0.999071162207214
ENSMUSG00000101111.1,bottomly,DESeq2,edgeR,-0.131833203532005,0.443284244591662,0.722167169480303,0.0,0,0.0,1.0,0.9618343042738569
ENSMUSG00000100862.1,bottomly,DESeq2,edgeR,-0.201134301017927,0.451737017009372,0.727109655403193,0.0,0,0.0,1.0,0.9791531336460964
ENSMUSG00000102070.1,bottomly,DESeq2,edgeR,-0.19859290788993,0.23559377131474,0.530530583450936,0.0,0,0.0,1.0,0.98455087556495
ENSMUSG00000101249.1,bottomly,DESeq2,edgeR,-0.137100281394443,0.418122561196381,0.702783743539969,0.0,0,0.0,0.9523809523809524,0.9473501056864464
ENSMUSG00000073725.8,bottomly,DESeq2,edgeR,-0.149132616406473,0.1458530124985,0.407865445489754,0.0,0,0.0,1.0,0.9897561478579162
ENSMUSG00000102465.1,bottomly,DESeq2,edgeR,0.527573078069664,0.0558240937937882,0.227887196758567,0.0,0,0.0,1.0,0.9926414737674212
ENSMUSG00000102386.1,bottomly,DESeq2,edgeR,-0.526325800280326,0.231496073936663,0.526317415009386,0.0,0,0.0,1.0,0.9878443401900636
ENSMUSG00000033569.17,bottomly,DESeq2,edgeR,-0.0144405874535614,0.841724099538068,0.940134412778957,0.0,0,0.0,0.8095238095238095,0.8943994775824441
ENSMUSG00000104516.1,bottomly,DESeq2,edgeR,-0.437276739577478,0.172942857131927,0.448175353891601,0.0,0,0.0,1.0,0.9875367324844048
ENSMUSG00000101372.1,bottomly,DESeq2,edgeR,-0.0288697797587933,0.904179212886226,0.96513207134114,0.0,0,0.0,0.6190476190476191,0.7965364059734323
ENSMUSG00000086240.4,bottomly,DESeq2,edgeR,-0.027138564415582,0.942833370963263,0.979931593549769,0.0,0,0.0,0.7619047619047619,0.8633826536749669
ENSMUSG00000081557.2,bottomly,DESeq2,edgeR,0.0493203339854295,0.834457826079552,0.937217107315827,0.0,0,0.0,0.9047619047619048,0.9208889690845664
ENSMUSG00000099492.1,bottomly,DESeq2,edgeR,-0.0018660760855471,0.989387022971399,0.997133391371784,0.0,0,0.0,0.6666666666666666,0.8017915141516729
ENSMUSG00000100261.1,bottomly,DESeq2,edgeR,0.408092143290708,0.0002119157830068,0.0030159964170685,1.0,1,0.0,1.0,0.998683645237236
ENSMUSG00000048874.15,bottomly,DESeq2,edgeR,-0.224938073887464,0.0052151865645096,0.0414825362587855,0.6666666666666666,0,0.0,1.0,0.9966386554621848
ENSMUSG00000026064.16,bottomly,DESeq2,edgeR,-0.43735804291335,0.0107365411769006,0.0725696658034811,0.3333333333333333,0,0.0,1.0,0.9978321389905656
ENSMUSG00000117310.2,bottomly,DESeq2,edgeR,-0.436785950518071,0.0113108337760349,0.0754882687741585,0.3333333333333333,0,0.0,1.0,0.9977548074444502
ENSMUSG00000070960.4,bottomly,DESeq2,edgeR,0.575898116866395,0.0017581088740835,0.0174725011043783,0.6666666666666666,1,0.0,1.0,0.9980237493770514
ENSMUSG00000102865.1,bottomly,DESeq2,edgeR,-0.0367615283070352,0.906725022877649,0.96608550150704,0.0,0,0.0,0.6666666666666666,0.8251568111907339
ENSMUSG00000091318.2,bottomly,DESeq2,edgeR,-1.65527284971421,6.67840153596841e-05,0.0011146509722743,1.0,1,0.0,1.0,0.9988589300750976
ENSMUSG00000026058.11,bottomly,DESeq2,edgeR,0.0060034725880519,0.957772801526036,0.98574685292417,0.0,0,0.0,0.9523809523809524,0.9304454297056246
ENSMUSG00000100481.1,bottomly,DESeq2,edgeR,-0.122067248482499,0.329390605754959,0.626837261589263,0.0,0,0.0,1.0,0.9803509133714836
ENSMUSG00000026134.11,bottomly,DESeq2,edgeR,0.0163666126469816,0.88167742516945,0.957123666480573,0.0,0,0.0,1.0,0.9539817153855408
ENSMUSG00000004768.14,bottomly,DESeq2,edgeR,-0.0192925044282265,0.741039345058662,0.896162879059175,0.0,0,0.0,0.6666666666666666,0.857245965871011
ENSMUSG00000103072.1,bottomly,DESeq2,edgeR,0.205809771928559,0.503321430576922,0.765773301512037,0.0,0,0.0,1.0,0.9839511264628552
ENSMUSG00000042215.8,bottomly,DESeq2,edgeR,0.0206572363389693,0.863674166452047,0.949116933739986,0.0,0,0.0,0.9523809523809524,0.9456230344898696
ENSMUSG00000042197.13,bottomly,DESeq2,edgeR,-0.000333822620851,0.997166974162035,0.999215680115994,0.0,0,0.0,0.6190476190476191,0.8155754326270386
ENSMUSG00000081402.4,bottomly,DESeq2,edgeR,0.191429054707715,0.0616793288504151,0.242844727718325,0.0,0,0.0,1.0,0.9924593150143493
ENSMUSG00000104416.1,bottomly,DESeq2,edgeR,-0.331633000194909,0.224741434136672,0.518207267500939,0.0,0,0.0,1.0,0.9827782646801052
ENSMUSG00000042182.16,bottomly,DESeq2,edgeR,0.0629422526883446,0.489478322189824,0.75623603964881,0.0,0,0.0,1.0,0.9843541097420564
ENSMUSG00000096992.3,bottomly,DESeq2,edgeR,0.0381476135870931,0.842236887287791,0.940439100079845,0.0,0,0.0,0.8571428571428571,0.8649774020037463
ENSMUSG00000103001.1,bottomly,DESeq2,edgeR,0.0764025951652079,0.349586698750753,0.647015449494904,0.0,0,0.0,1.0,0.9873743362375624
ENSMUSG00000026131.20,bottomly,DESeq2,edgeR,-0.0723601684279562,0.328855390829523,0.626300954135289,0.0,0,0.0,1.0,0.977713048409548
ENSMUSG00000101462.2,bottomly,DESeq2,edgeR,-0.66415129333472,0.0062620505673875,0.0480314597563948,0.6666666666666666,1,0.0,1.0,0.9975649155367668
ENSMUSG00000102336.1,bottomly,DESeq2,edgeR,-0.380493467548518,0.0041834369215607,0.0349495558153333,0.6666666666666666,0,0.0,1.0,0.996553590761458
ENSMUSG00000042111.9,bottomly,DESeq2,edgeR,0.0493420445311927,0.600290113695704,0.824620633204932,0.0,0,0.0,1.0,0.9802512416009348
ENSMUSG00000101711.1,bottomly,DESeq2,edgeR,0.0370756481833008,0.81073292610115,0.927073447966582,0.0,0,0.0,0.9523809523809524,0.9526026361464832
ENSMUSG00000026127.13,bottomly,DESeq2,edgeR,-0.13298093904843,0.0224047427655024,0.123043883995638,0.0,0,0.0,1.0,0.9918389441666235
ENSMUSG00000100280.2,bottomly,DESeq2,edgeR,0.130173779433933,0.711511106169658,0.882552953305146,0.0,0,0.0,1.0,0.9679864583870358
ENSMUSG00000026126.15,bottomly,DESeq2,edgeR,-0.173511435181494,0.532237903847275,0.784494904052345,0.0,0,0.0,1.0,0.9670215325393962
ENSMUSG00000045174.10,bottomly,DESeq2,edgeR,0.141615062830768,0.0515284747599827,0.216892199384966,0.0,0,0.0,1.0,0.9940265676822876
ENSMUSG00000118272.1,bottomly,DESeq2,edgeR,0.479171631767972,0.0418718117965729,0.189058416689965,0.0,0,0.0,1.0,0.9967812892027976
ENSMUSG00000104002.2,bottomly,DESeq2,edgeR,0.0076681433067304,0.951821129821195,0.983205898993385,0.0,0,0.0,0.6666666666666666,0.8095951263941159
ENSMUSG00000037509.21,bottomly,DESeq2,edgeR,0.0527728715393282,0.556824899480381,0.799923263655789,0.0,0,0.0,1.0,0.9822335068996924
ENSMUSG00000104358.1,bottomly,DESeq2,edgeR,0.173221884904165,0.264074257267641,0.562218857027946,0.0,0,0.0,1.0,0.985431595951264
ENSMUSG00000037503.12,bottomly,DESeq2,edgeR,0.0522668121284789,0.376975471169445,0.669478979460383,0.0,0,0.0,1.0,0.9881656957261432
ENSMUSG00000026123.11,bottomly,DESeq2,edgeR,0.0266280270958552,0.545860419256236,0.792791128499722,0.0,0,0.0,1.0,0.9894459624340534
