gene_id,dataset_id,source_method,target_method,source_log_fold_change,source_p_value,source_adjusted_p_value,source_threshold_significance_fraction,target_method_significant,source_significance_stability,source_direction_stability,source_rank_stability
ENSG00000006712,airway,DESeq2,edgeR,-0.210959669092909,0.098973869194121,0.321578559260968,0.0,0,0.0,1.0,0.9910268389974244
ENSG00000006715,airway,DESeq2,edgeR,-0.0573477175052707,0.652577525225931,0.869667488736296,0.0,0,0.0,1.0,0.9804027420064074
ENSG00000006740,airway,DESeq2,edgeR,-0.0125708762744752,0.973773088931991,0.993411907500657,0.0,0,0.0,0.875,0.8451751837426974
ENSG00000006744,airway,DESeq2,edgeR,0.1617929724151,0.127013024425241,0.374450675593768,0.0,0,0.0,1.0,0.976998790753188
ENSG00000006756,airway,DESeq2,edgeR,0.0205044063949751,0.915984728349261,0.976369913969704,0.0,0,0.0,0.875,0.8807125133488285
ENSG00000006757,airway,DESeq2,edgeR,0.0138964360632616,0.935904597184322,0.981923164653417,0.0,0,0.0,0.75,0.8217852880206044
ENSG00000006831,airway,DESeq2,edgeR,0.24105812362279,0.0031352275354121,0.0262603174898417,0.6666666666666666,0,0.0,1.0,0.9960620956090208
ENSG00000006837,airway,DESeq2,edgeR,-0.739989494522886,0.0944366908437406,0.312296423368491,0.0,0,0.0,1.0,0.9930939443432376
ENSG00000007047,airway,DESeq2,edgeR,0.0903422880343857,0.354404589274795,0.665010814924415,0.0,0,0.0,0.75,0.8403597901878258
ENSG00000007080,airway,DESeq2,edgeR,0.249551215563777,0.113454898360839,0.349041431225988,0.0,0,0.0,1.0,0.9818181104340724
ENSG00000007168,airway,DESeq2,edgeR,0.107048396614806,0.109503663936442,0.342152924387824,0.0,0,0.0,1.0,0.981924115836422
ENSG00000007202,airway,DESeq2,edgeR,-0.0013879616602188,0.989248930477279,0.997452814608541,0.0,0,0.0,1.0,0.983828286952698
ENSG00000007255,airway,DESeq2,edgeR,0.271346946971626,0.179492874894196,0.45847650905836,0.0,0,0.0,1.0,0.9822912086186318
ENSG00000007341,airway,DESeq2,edgeR,0.16906017272712,0.480512329345945,0.76507745914733,0.0,0,0.0,0.625,0.7075369841070419
ENSG00000007372,airway,DESeq2,edgeR,0.265836748974505,0.443603608720592,0.737751504972903,0.0,0,0.0,1.0,0.9715414755952008
ENSG00000007376,airway,DESeq2,edgeR,0.122276666964979,0.544126820219723,0.806234310275337,0.0,0,0.0,0.625,0.7135046956467115
ENSG00000007384,airway,DESeq2,edgeR,0.0731740615562575,0.600392866857354,0.84023354145662,0.0,0,0.0,0.625,0.7244801809158867
ENSG00000007392,airway,DESeq2,edgeR,-0.173499277741764,0.0576683969302887,0.225879308268327,0.0,0,0.0,1.0,0.9935317073936804
ENSG00000007402,airway,DESeq2,edgeR,0.497249368211538,0.345495828861471,0.657359484528245,0.0,0,0.0,1.0,0.9680295558766254
ENSG00000007520,airway,DESeq2,edgeR,0.113662444731292,0.418409461078945,0.718217404096443,0.0,0,0.0,0.5,0.6757255480871915
ENSG00000007541,airway,DESeq2,edgeR,0.166716906766952,0.26054046612705,0.565472914045453,0.0,0,0.0,1.0,0.9645765280482442
ENSG00000007545,airway,DESeq2,edgeR,0.0945220476524078,0.441259650921163,0.73579885140873,0.0,0,0.0,0.75,0.8300674508449023
ENSG00000007866,airway,DESeq2,edgeR,0.596709617071042,0.0002278550734329,0.0031229251768079,1.0,1,0.0,1.0,0.9972006721527734
ENSG00000007923,airway,DESeq2,edgeR,0.0340857953070972,0.795390090499068,0.93454218847371,0.0,0,0.0,0.875,0.8778228846033043
ENSG00000007933,airway,DESeq2,edgeR,0.295063094828538,0.76154952277037,0.920963138695764,0.0,0,0.0,0.5,0.5652875494691878
ENSG00000007944,airway,DESeq2,edgeR,-0.500203055977745,0.0006012713769461,0.0070060367025352,1.0,1,0.0,1.0,0.9969238802688613
ENSG00000007952,airway,DESeq2,edgeR,0.589535123800238,0.226292840648297,0.524853668220216,0.0,0,0.0,1.0,0.9921556002261448
ENSG00000008018,airway,DESeq2,edgeR,0.0430342788204095,0.671349590485641,0.881295058989687,0.0,0,0.0,0.75,0.8197437024938752
ENSG00000008056,airway,DESeq2,edgeR,0.644668273572986,0.112240455318218,0.347311440626832,0.0,0,0.0,1.0,0.9941127740435958
ENSG00000008083,airway,DESeq2,edgeR,0.451953456126308,0.0012655763839773,0.0128160247560058,0.6666666666666666,1,0.0,1.0,0.996042464978956
ENSG00000008086,airway,DESeq2,edgeR,-0.194208285240594,0.431719478460192,0.728945807866146,0.0,0,0.0,1.0,0.9804439663295432
ENSG00000008128,airway,DESeq2,edgeR,-0.217284610672813,0.633849298725341,0.859546823554211,0.0,0,0.0,1.0,0.9520247031848734
ENSG00000008130,airway,DESeq2,edgeR,0.793989617108046,4.57854087656097e-08,1.82993940195453e-06,1.0,1,0.0,1.0,0.9990380991268296
ENSG00000008256,airway,DESeq2,edgeR,1.20460648160125,3.76114316128969e-09,1.92564313092476e-07,1.0,1,0.0,1.0,0.9995269018154408
ENSG00000008277,airway,DESeq2,edgeR,-0.293502809113595,0.42384977222309,0.722805764704631,0.0,0,0.0,1.0,0.9832747031848734
ENSG00000008282,airway,DESeq2,edgeR,0.281823530572985,0.0260846864621979,0.130353293331527,0.0,0,0.0,1.0,0.9915313461900872
ENSG00000008283,airway,DESeq2,edgeR,0.012774106719102,0.917705114703054,0.976816181582348,0.0,0,0.0,1.0,0.9602460110559708
ENSG00000008294,airway,DESeq2,edgeR,-0.0296560961380999,0.782140780207864,0.928577735984806,0.0,0,0.0,1.0,0.9812664897292545
ENSG00000008300,airway,DESeq2,edgeR,0.271127892493976,0.280638951123466,0.589041585866358,0.0,0,0.0,1.0,0.9764373547333376
ENSG00000008311,airway,DESeq2,edgeR,1.10777108488196,6.54740387129791e-11,5.00755147934451e-09,1.0,1,0.0,1.0,0.9993796720899554
ENSG00000008324,airway,DESeq2,edgeR,0.539885792865631,0.0218213660745916,0.114181268610427,0.0,0,0.0,1.0,0.9947762893397828
ENSG00000008382,airway,DESeq2,edgeR,0.081601519750899,0.691301554423565,0.892280584655419,0.0,0,0.0,0.625,0.7371419373076198
ENSG00000008394,airway,DESeq2,edgeR,0.0670912160833239,0.841825408243246,0.950484781857336,0.0,0,0.0,0.5,0.6042622023996482
ENSG00000008405,airway,DESeq2,edgeR,0.078541171214856,0.64100618844677,0.863402225363954,0.0,0,0.0,0.375,0.6052358816508574
ENSG00000008441,airway,DESeq2,edgeR,-0.327356437856643,0.0149153562759082,0.0863307863713403,0.3333333333333333,0,0.0,1.0,0.992995791192914
ENSG00000008513,airway,DESeq2,edgeR,-0.575941499078106,0.0072493320055094,0.0499550742760076,0.6666666666666666,0,0.0,1.0,0.9962623280356806
ENSG00000008517,airway,DESeq2,edgeR,-0.84241719049679,0.0385825694623696,0.170443796876192,0.0,0,0.0,1.0,0.9943601199824108
ENSG00000008710,airway,DESeq2,edgeR,0.491574841714947,0.0061592685663546,0.0441117558018117,0.6666666666666666,0,0.0,1.0,0.9949097776242226
ENSG00000008735,airway,DESeq2,edgeR,0.437048670384844,0.297886259085718,0.607440873942075,0.0,0,0.0,1.0,0.9878074156668132
ENSG00000008838,airway,DESeq2,edgeR,-0.0217761559568319,0.823344754911317,0.944936880826128,0.0,0,0.0,1.0,0.980797317670708
ENSG00000008853,airway,DESeq2,edgeR,0.566903495906173,0.0012465721845116,0.0126888378870263,0.6666666666666666,1,0.0,1.0,0.9974067937684528
ENSG00000008869,airway,DESeq2,edgeR,0.0434279520293668,0.643160056608057,0.864338713629273,0.0,0,0.0,1.0,0.9503600257553868
ENSG00000008952,airway,DESeq2,edgeR,0.172120350080272,0.0914871356567384,0.305587422031,0.0,0,0.0,1.0,0.9856009328475408
ENSG00000008988,airway,DESeq2,edgeR,-0.0334351725989637,0.815693584495607,0.942264471713663,0.0,0,0.0,1.0,0.9673856712105032
ENSG00000009307,airway,DESeq2,edgeR,0.0086707476609195,0.933052911847284,0.980924785987203,0.0,0,0.0,1.0,0.9762116024875934
ENSG00000009335,airway,DESeq2,edgeR,0.207579667308979,0.0054128712916009,0.0399720260969522,0.6666666666666666,0,0.0,1.0,0.99317050380049
ENSG00000009413,airway,DESeq2,edgeR,1.12006286014586,2.89774522171614e-11,2.4368594998006503e-09,1.0,1,0.0,1.0,0.9994346378541366
ENSG00000009724,airway,DESeq2,edgeR,-0.427695613742671,0.121206062547213,0.363735616412071,0.0,0,0.0,1.0,0.9890578868019348
ENSG00000009780,airway,DESeq2,edgeR,0.587182135257668,0.0046056371789513,0.0352972234931179,0.6666666666666666,0,0.0,1.0,0.996442929832276
ENSG00000009790,airway,DESeq2,edgeR,-0.247866129745185,0.56901562788517,0.821435097424723,0.0,0,0.0,1.0,0.9840599283874616
ENSG00000009830,airway,DESeq2,edgeR,0.0874188397948088,0.439077519855507,0.734128407062615,0.0,0,0.0,0.625,0.7590497204598279
ENSG00000009844,airway,DESeq2,edgeR,-0.0545111248150076,0.592765323366081,0.835536104266864,0.0,0,0.0,1.0,0.986871034612727
ENSG00000009954,airway,DESeq2,edgeR,-0.042922673424571,0.616534907150281,0.849186428761946,0.0,0,0.0,1.0,0.9877151517055092
ENSG00000010017,airway,DESeq2,edgeR,0.737041109929939,3.90788957433512e-06,9.38347903604886e-05,1.0,1,0.0,1.0,0.9987416766128526
ENSG00000010030,airway,DESeq2,edgeR,-0.870008429400522,0.0540687008212666,0.215868271699944,0.0,0,0.0,1.0,0.991692317356618
ENSG00000010072,airway,DESeq2,edgeR,-0.0659806876461208,0.621553850612288,0.851886306314851,0.0,0,0.0,1.0,0.9885847886173754
ENSG00000010165,airway,DESeq2,edgeR,-0.0246113364380239,0.833915418898651,0.948373397395143,0.0,0,0.0,1.0,0.9796253690558452
ENSG00000010219,airway,DESeq2,edgeR,-0.236399409954026,0.087739164013047,0.297506360733895,0.0,0,0.0,1.0,0.9935101137006094
ENSG00000010244,airway,DESeq2,edgeR,0.119623578787734,0.369312897517668,0.677359143428981,0.0,0,0.0,0.5,0.6770172435454489
ENSG00000010256,airway,DESeq2,edgeR,0.469999484818231,2.4251276410673e-05,0.0004636933869262,1.0,1,0.0,1.0,0.9967511307242918
ENSG00000010270,airway,DESeq2,edgeR,0.0463289753181813,0.734372920418869,0.91143597908323,0.0,0,0.0,0.625,0.7267494817513662
ENSG00000010278,airway,DESeq2,edgeR,0.569683236861594,0.0065409717902067,0.0462748232664608,0.6666666666666666,0,0.0,1.0,0.9965293046045606
ENSG00000010292,airway,DESeq2,edgeR,0.0318328337657176,0.785338740492454,0.929769428720363,0.0,0,0.0,0.75,0.8317164237703373
