gene_id,baseline_significant,frac_significant,direction_stability,rank_stability,is_stable
ENSDARG00000001285,False,0.0,0.8333333333333334,0.8763089811506715,True
ENSDARG00000001303,False,0.0,,0.9737202784279906,True
ENSDARG00000001313,False,0.0,0.8333333333333334,0.8831208163935773,True
ENSDARG00000001354,False,0.0,0.6666666666666666,0.7852244261015975,True
ENSDARG00000001414,False,0.0,0.6666666666666666,0.811660712085746,True
ENSDARG00000001431,False,0.0,1.0,0.9688359820951912,True
ENSDARG00000001437,False,0.0,1.0,0.9951234035563221,True
ENSDARG00000001442,False,0.0,0.6666666666666666,0.8270399572912817,True
ENSDARG00000001447,False,0.0,1.0,0.9324463061065255,True
ENSDARG00000001452,False,0.0,1.0,0.8908155722557595,True
ENSDARG00000001463,False,0.0,0.6666666666666666,0.7498973348117122,True
ENSDARG00000001470,False,0.0,1.0,0.9503203153874584,True
ENSDARG00000001498,False,0.0,1.0,0.9739333086936881,True
ENSDARG00000001549,False,0.0,0.8333333333333334,0.8995472465196501,True
ENSDARG00000001557,False,0.0,0.5,0.7257607490452137,True
ENSDARG00000001558,False,0.0,0.6666666666666666,0.854235965668761,True
ENSDARG00000001559,False,0.0,1.0,0.9344842100940414,True
ENSDARG00000001572,False,0.0,,0.9737202784279906,True
ENSDARG00000001578,False,0.0,1.0,0.9371432384706994,True
ENSDARG00000001621,False,0.0,0.8333333333333334,0.8897991868917088,True
ENSDARG00000001634,False,0.0,1.0,0.9251776107757381,True
ENSDARG00000001637,False,0.0,1.0,0.9335037575458913,True
ENSDARG00000001656,False,0.0,0.8333333333333334,0.9501611843456121,True
ENSDARG00000001676,False,0.0,1.0,0.9334062256170178,True
ENSDARG00000001686,False,0.0,1.0,0.9805757463759188,True
ENSDARG00000001710,False,0.0,1.0,0.9403566588641123,True
ENSDARG00000001712,False,0.0,1.0,0.9522452876678575,True
ENSDARG00000001721,False,0.0,0.8333333333333334,0.9018469467373003,True
ENSDARG00000001729,False,0.0,1.0,0.9768592665598949,True
ENSDARG00000001733,False,0.0,1.0,0.9206500759722394,True
ENSDARG00000001734,False,0.0,1.0,0.949812122705433,True
ENSDARG00000001754,False,0.0,1.0,0.9089051784320973,True
ENSDARG00000001760,False,0.0,0.6666666666666666,0.7578230873475422,True
ENSDARG00000001767,False,0.0,0.6666666666666666,0.7841361751057452,True
ENSDARG00000001769,False,0.0,1.0,0.9305059340478831,True
ENSDARG00000001771,False,0.0,1.0,0.9717260071454971,True
ENSDARG00000001776,False,0.0,0.6666666666666666,0.8129491601987598,True
ENSDARG00000001777,False,0.0,1.0,0.9057379573734138,True
ENSDARG00000001781,False,0.0,1.0,0.9633331280029568,True
ENSDARG00000001782,False,0.0,1.0,0.9450843907847727,True
ENSDARG00000001784,False,0.0,0.6666666666666666,0.8761806496653115,True
ENSDARG00000001785,False,0.0,0.8333333333333334,0.8862110385610447,True
ENSDARG00000001788,False,0.0,1.0,0.9823467208738861,True
ENSDARG00000001803,False,0.0,0.8333333333333334,0.8341803211367089,True
ENSDARG00000001804,False,0.0,0.8333333333333334,0.8840653361258265,True
ENSDARG00000001807,False,0.0,1.0,0.9305213338261262,True
ENSDARG00000001817,False,0.0,0.8333333333333334,0.8581731756396042,True
ENSDARG00000001818,False,0.0,1.0,0.944545398546261,True
ENSDARG00000001825,False,0.0,1.0,0.9760174120159336,True
ENSDARG00000001829,False,0.0,1.0,0.9846874871668515,True
ENSDARG00000001832,False,0.0,1.0,0.9786276744281549,True
ENSDARG00000001835,False,0.0,1.0,0.9826495831793356,True
ENSDARG00000001857,False,0.0,0.5,0.7936378382817953,True
ENSDARG00000001859,False,0.0,1.0,0.990359738819761,True
ENSDARG00000001870,False,0.0,1.0,0.9477126196049444,True
ENSDARG00000001873,False,0.0,1.0,0.9050347008336413,True
ENSDARG00000001879,False,0.0,1.0,0.966433616689253,True
ENSDARG00000001880,False,0.0,1.0,0.9650219703502936,True
ENSDARG00000001881,False,0.0,1.0,0.9628608681368321,True
ENSDARG00000001882,False,0.0,1.0,0.9685433863085705,True
ENSDARG00000001888,False,0.0,0.6666666666666666,0.7797677713440926,True
ENSDARG00000001889,False,0.0,1.0,0.9813046692127634,True
ENSDARG00000001890,False,0.0,1.0,0.9794823621206521,True
ENSDARG00000001891,False,0.0,1.0,0.9461777750400394,True
ENSDARG00000001897,False,0.0,0.8333333333333334,0.8953687733563304,True
ENSDARG00000001898,False,0.0,1.0,0.91374070880046,True
ENSDARG00000001906,False,0.0,1.0,0.9481284136175105,True
ENSDARG00000001909,False,0.0,1.0,0.9679068621411852,True
ENSDARG00000001910,False,0.0,1.0,0.9443246683914418,True
ENSDARG00000001912,False,0.0,1.0,0.9727885918442775,True
ENSDARG00000001913,False,0.0,0.8333333333333334,0.8516385364050758,True
ENSDARG00000001915,False,0.0,0.8333333333333334,0.9398818323682806,True
ENSDARG00000001929,False,0.0,0.3333333333333333,0.6749722803991622,True
ENSDARG00000001930,False,0.0,1.0,0.9315223194119338,True
ENSDARG00000001933,False,0.0,0.8333333333333334,0.8962414274567779,True
ENSDARG00000001937,False,0.0,0.5,0.8742736437928628,True
ENSDARG00000001939,False,0.0,1.0,0.9369430413535378,True
ENSDARG00000001940,False,0.0,0.5,0.7752351032811794,True
ENSDARG00000001950,False,0.0,1.0,0.9604995688062092,True
ENSDARG00000001953,False,0.0,0.6666666666666666,0.7874881935033469,True
ENSDARG00000001968,False,0.0,1.0,0.917200525645764,True
ENSDARG00000001969,False,0.0,1.0,0.9145620303067636,True
ENSDARG00000001971,False,0.0,1.0,0.9545911872202374,True
ENSDARG00000001972,False,0.0,1.0,0.9516600960946162,True
ENSDARG00000001975,False,0.0,0.5,0.7429623013428607,True
ENSDARG00000001976,False,0.0,1.0,0.8743840088702722,True
ENSDARG00000001993,False,0.0,1.0,0.9298694098804977,True
ENSDARG00000001994,False,0.0,1.0,0.9532565397724939,True
ENSDARG00000001999,False,0.0,1.0,0.9345817420229149,True
ENSDARG00000002002,False,0.0,1.0,0.9358137242823703,True
ENSDARG00000002006,False,0.0,1.0,0.9861555993593693,True
ENSDARG00000002013,False,0.0,0.6666666666666666,0.7635466715945957,True
ENSDARG00000002016,False,0.0,0.8333333333333334,0.8955073713605191,True
ENSDARG00000002020,False,0.0,1.0,0.9491858650568765,True
ENSDARG00000002021,False,0.0,1.0,0.9663360847603795,True
ENSDARG00000002026,False,0.0,0.5,0.7056178391031169,True
ENSDARG00000002031,False,0.0,0.6666666666666666,0.8141195433452425,True
ENSDARG00000002037,False,0.0,1.0,0.9064052810972856,True
ENSDARG00000002046,False,0.0,1.0,0.9250287462527206,True
ENSDARG00000002060,False,0.0,0.5,0.7702301753521416,True
ENSDARG00000002071,False,0.0,0.8333333333333334,0.8479836557020246,True
ENSDARG00000002077,False,0.0,1.0,0.9335396903617921,True
ENSDARG00000002082,False,0.0,0.5,0.7336967680998727,True
ENSDARG00000002084,False,0.0,1.0,0.9440526056424787,True
ENSDARG00000002097,False,0.0,0.8333333333333334,0.9137253090222167,True
ENSDARG00000002127,False,0.0,0.8333333333333334,0.8851125210463636,True
ENSDARG00000002128,False,0.0,1.0,0.9761611432795368,True
ENSDARG00000002129,False,0.0,0.8333333333333334,0.9273669459159788,True
ENSDARG00000002131,False,0.0,0.8333333333333334,0.8309720340027104,True
ENSDARG00000002148,False,0.0,1.0,0.9340684160814751,True
ENSDARG00000002165,False,0.0,0.8333333333333334,0.9186173052441378,True
ENSDARG00000002167,False,0.0,1.0,0.9654172313252023,True
ENSDARG00000002168,False,0.0,1.0,0.9530050100611884,True
ENSDARG00000002172,False,0.0,1.0,0.9918740503470084,True
ENSDARG00000002174,False,0.0,1.0,0.9690515789905958,True
ENSDARG00000002184,False,0.0,1.0,0.953425937333169,True
ENSDARG00000002190,False,0.0,0.8333333333333334,0.8479271898484662,True
ENSDARG00000002192,False,0.0,0.8333333333333334,0.8017637879347871,True
ENSDARG00000002193,False,0.0,1.0,0.9591597880990513,True
ENSDARG00000002194,False,0.0,1.0,0.9363424500020533,True
ENSDARG00000002196,False,0.0,0.8333333333333334,0.8924376822307092,True
ENSDARG00000002197,False,0.0,1.0,0.9884604328364338,True
ENSDARG00000002204,False,0.0,1.0,0.9336526220689089,True
ENSDARG00000002210,False,0.0,1.0,0.9512802348979508,True
ENSDARG00000002213,False,0.0,1.0,0.945140856638331,True
ENSDARG00000002215,False,0.0,0.6666666666666666,0.8035501622109975,True
ENSDARG00000002216,False,0.0,1.0,0.9493449960987228,True
ENSDARG00000002217,False,0.0,0.6666666666666666,0.7701891092768264,True
ENSDARG00000002219,False,0.0,1.0,0.9771082296414931,True
ENSDARG00000002220,False,0.0,1.0,0.9549197158227588,True
ENSDARG00000002226,False,0.0,1.0,0.9817871955977168,True
ENSDARG00000002230,False,0.0,1.0,0.9727167262124758,True
ENSDARG00000002231,False,0.0,1.0,0.8826844893433534,True
ENSDARG00000002235,False,0.0,1.0,0.9870898525727896,True
ENSDARG00000002240,False,0.0,1.0,0.9468707650609831,True
ENSDARG00000002241,False,0.0,0.6666666666666666,0.8684268613198637,True
ENSDARG00000002249,False,0.0,0.6666666666666666,0.8112141185166933,True
ENSDARG00000002255,False,0.0,0.8333333333333334,0.8717660465689294,True
ENSDARG00000002259,False,0.0,1.0,0.9611104266765226,True
ENSDARG00000002264,False,0.0,1.0,0.9905137366021929,True
ENSDARG00000002267,False,0.0,0.8333333333333334,0.8935926655989487,True
ENSDARG00000002271,False,0.0,1.0,0.9424510287051866,True
ENSDARG00000002285,False,0.0,0.5,0.6840068169685023,True
ENSDARG00000002293,False,0.0,0.8333333333333334,0.8788910106361135,True
ENSDARG00000002295,False,0.0,1.0,0.9743593692250831,True
ENSDARG00000002298,False,0.0,0.8333333333333334,0.8673360436943042,True
ENSDARG00000002299,False,0.0,1.0,0.9136175105745143,True
ENSDARG00000002300,False,0.0,1.0,0.9651041025009239,True
ENSDARG00000002303,False,0.0,1.0,0.9847490862798243,True
ENSDARG00000002304,False,0.0,0.6666666666666666,0.7508521210627901,True
ENSDARG00000002305,False,0.0,0.8333333333333334,0.8204847850190957,True
ENSDARG00000002311,False,0.0,1.0,0.987469713769455,True
ENSDARG00000002330,False,0.0,0.6666666666666666,0.8044792821650035,True
ENSDARG00000002332,False,0.0,0.6666666666666666,0.7695833846659275,True
ENSDARG00000002333,False,0.0,1.0,0.9729631226643669,True
ENSDARG00000002336,False,0.0,1.0,0.8975350088292062,True
ENSDARG00000002339,False,0.0,1.0,0.9796004270871833,True
ENSDARG00000002344,False,0.0,1.0,0.9508849739230422,True
ENSDARG00000002347,False,0.0,0.6666666666666666,0.8774536980000821,True
ENSDARG00000002353,False,0.0,0.8333333333333334,0.8147252679561414,True
ENSDARG00000002355,False,0.0,0.5,0.732875446593569,True
ENSDARG00000002362,False,0.0,0.8333333333333334,0.8713759188534351,True
ENSDARG00000002365,False,0.0,0.6666666666666666,0.8621719847234199,True
ENSDARG00000002369,False,0.0,1.0,0.9719262042626586,True
ENSDARG00000002377,False,0.0,1.0,0.955335509835325,True
ENSDARG00000002385,False,0.0,1.0,0.9795798940495257,True
ENSDARG00000002391,False,0.0,0.8333333333333334,0.8980791343271324,True
ENSDARG00000002394,False,0.0,0.6666666666666666,0.8647437476900333,True
ENSDARG00000002396,False,0.0,1.0,0.9744209683380559,True
ENSDARG00000002400,False,0.0,0.8333333333333334,0.7967485934869205,True
ENSDARG00000002401,False,0.0,1.0,0.9462445074124266,True
ENSDARG00000002402,False,0.0,0.6666666666666666,0.8434407211202826,True
ENSDARG00000002403,False,0.0,1.0,0.9426409593035194,True
ENSDARG00000002405,False,0.0,1.0,0.9507258428811959,True
ENSDARG00000002406,False,0.0,1.0,0.9629789331033634,True
ENSDARG00000002411,False,0.0,1.0,0.894603917703585,True
ENSDARG00000002412,False,0.0,0.6666666666666666,0.8182056178391032,True
ENSDARG00000002414,False,0.0,0.6666666666666666,0.8102695987844442,True
ENSDARG00000002445,False,0.0,1.0,0.988552831505893,True
ENSDARG00000002463,False,0.0,1.0,0.9155270830766704,True
ENSDARG00000002467,False,0.0,1.0,0.9006354975155024,True
ENSDARG00000002479,False,0.0,0.6666666666666666,0.8031241016796025,True
ENSDARG00000002480,False,0.0,1.0,0.979790357685516,True
ENSDARG00000002483,False,0.0,1.0,0.9723779310911256,True
ENSDARG00000002487,False,0.0,1.0,0.9513931666050676,True
ENSDARG00000002494,False,0.0,1.0,0.8940443924274157,True
ENSDARG00000002498,False,0.0,1.0,0.9421481663997372,True
ENSDARG00000002502,False,0.0,,0.9737202784279906,True
ENSDARG00000002506,False,0.0,1.0,0.9555254404336577,True
ENSDARG00000002507,False,0.0,1.0,0.9207578744199417,True
ENSDARG00000002508,False,0.0,1.0,0.994928339698575,True
ENSDARG00000002509,False,0.0,0.8333333333333334,0.8027596402611803,True
ENSDARG00000002510,False,0.0,1.0,0.9890712907067472,True
ENSDARG00000002523,False,0.0,1.0,0.9492731304669213,True
ENSDARG00000002533,False,0.0,1.0,0.9648217732331321,True
ENSDARG00000002536,False,0.0,1.0,0.9290942877089237,True
ENSDARG00000002538,False,0.0,0.6666666666666666,0.8064247874830602,True
ENSDARG00000002546,False,0.0,1.0,0.9772083282000739,True
ENSDARG00000002549,False,0.0,0.8333333333333334,0.9116514722188,True
ENSDARG00000002552,False,0.0,1.0,0.9725729949488727,True
ENSDARG00000002564,False,0.0,1.0,0.939345406759476,True
ENSDARG00000002571,False,0.0,1.0,0.964174982546918,True
ENSDARG00000002576,False,0.0,1.0,0.9651657016138968,True
ENSDARG00000002582,False,0.0,1.0,0.9292123526754548,True
ENSDARG00000002585,False,0.0,1.0,0.9552482444252803,True
ENSDARG00000002587,False,0.0,1.0,0.8927302780173298,True
ENSDARG00000002589,False,0.0,0.5,0.6546137735616606,True
ENSDARG00000002591,False,0.0,1.0,0.9707198883002751,True
ENSDARG00000002593,False,0.0,1.0,0.9763870066937703,True
ENSDARG00000002597,False,0.0,0.6666666666666666,0.8631575705309844,True
ENSDARG00000002600,False,0.0,1.0,0.9147930269804115,True
ENSDARG00000002601,False,0.0,1.0,0.9158350786415342,True
ENSDARG00000002607,False,0.0,0.8333333333333334,0.8907642396616156,True
ENSDARG00000002609,False,0.0,1.0,0.8732238922426183,True
ENSDARG00000002613,False,0.0,0.6666666666666666,0.8162652457804608,True
ENSDARG00000002614,False,0.0,0.6666666666666666,0.7257350827481417,True
ENSDARG00000002632,False,0.0,1.0,0.9700936306517186,True
ENSDARG00000002634,False,0.0,1.0,0.8760625846987804,True
ENSDARG00000002635,False,0.0,1.0,0.9932548971294813,True
ENSDARG00000002642,False,0.0,1.0,0.9505821116175928,True
ENSDARG00000002644,False,0.0,1.0,0.9412755122992895,True
ENSDARG00000002656,False,0.0,1.0,0.9847131534639234,True
ENSDARG00000002659,False,0.0,1.0,0.9740667734384625,True
ENSDARG00000002663,False,0.0,1.0,0.9846874871668515,True
ENSDARG00000002666,False,0.0,0.8333333333333334,0.8992854502895158,True
ENSDARG00000002670,False,0.0,1.0,0.9654069648063734,True
ENSDARG00000002682,False,0.0,1.0,0.9252956757422693,True
ENSDARG00000002685,False,0.0,0.8333333333333334,0.9071059710073508,True
ENSDARG00000002690,False,0.0,0.8333333333333334,0.8153104595293827,True
ENSDARG00000002696,False,0.0,1.0,0.9375590324832656,True
ENSDARG00000002701,False,0.0,1.0,0.9462291076341834,True
ENSDARG00000002702,False,0.0,,0.9737202784279906,True
ENSDARG00000002707,False,0.0,0.8333333333333334,0.9400306968912981,True
ENSDARG00000002710,False,0.0,0.8333333333333334,0.913961438955279,True
ENSDARG00000002720,False,0.0,1.0,0.9332008952404419,True
ENSDARG00000002722,False,0.0,0.8333333333333334,0.9704965915157489,True
ENSDARG00000002728,False,0.0,0.8333333333333334,0.8602059463677056,True
ENSDARG00000002731,False,0.0,1.0,0.9650630364256088,True
ENSDARG00000002732,False,0.0,1.0,0.9842511601166277,True
ENSDARG00000002738,False,0.0,0.8333333333333334,0.8635682312841362,True
ENSDARG00000002745,False,0.0,0.3333333333333333,0.6608917498254692,True
ENSDARG00000002748,False,0.0,1.0,0.9118003367418176,True
ENSDARG00000002750,False,0.0,1.0,0.9192076300767935,True
ENSDARG00000002754,False,0.0,0.5,0.7120908792246725,True
ENSDARG00000002758,False,0.0,1.0,0.9724908627982424,True
ENSDARG00000002760,False,0.0,1.0,0.9522658207055151,True
ENSDARG00000002764,False,0.0,1.0,0.9676399326516365,True
ENSDARG00000002768,False,0.0,0.6666666666666666,0.8106494599811096,True
ENSDARG00000002771,False,0.0,1.0,0.9904110714139049,True
ENSDARG00000002773,False,0.0,1.0,0.9607074658124923,True
ENSDARG00000002776,False,0.0,1.0,0.9462547739312555,True
ENSDARG00000002779,False,0.0,0.5,0.817738491232393,True
ENSDARG00000002787,False,0.0,1.0,0.970124430208205,True
ENSDARG00000002790,False,0.0,0.8333333333333334,0.8347757792287791,True
ENSDARG00000002791,False,0.0,0.6666666666666666,0.7833251201182703,True
ENSDARG00000002792,False,0.0,0.6666666666666666,0.8092634799392222,True
ENSDARG00000002794,False,0.0,1.0,0.9466808344626504,True
ENSDARG00000002795,False,0.0,0.8333333333333334,0.9061640179048088,True
ENSDARG00000002797,False,0.0,0.8333333333333334,0.9642725144757915,True
ENSDARG00000002798,False,0.0,0.8333333333333334,0.8731520266108168,True
ENSDARG00000002816,False,0.0,0.3333333333333333,0.5551722721859471,True
ENSDARG00000002826,False,0.0,0.6666666666666666,0.7788540511683298,True
ENSDARG00000002830,False,0.0,0.8333333333333334,0.9083764527124143,True
ENSDARG00000002831,False,0.0,1.0,0.9486468728183648,True
ENSDARG00000002837,False,0.0,,0.9737202784279906,True
ENSDARG00000002840,False,0.0,0.8333333333333334,0.8537945053591228,True
ENSDARG00000002847,False,0.0,1.0,0.968240524003121,True
ENSDARG00000002872,False,0.0,1.0,0.9401821280440228,True
ENSDARG00000002877,False,0.0,1.0,0.9644624450741243,True
ENSDARG00000002880,False,0.0,1.0,0.9665362818775409,True
ENSDARG00000002894,False,0.0,0.6666666666666666,0.8570797913843374,True
ENSDARG00000002897,False,0.0,1.0,0.9478922836844483,True
ENSDARG00000002898,False,0.0,0.8333333333333334,0.8877587162744857,True
ENSDARG00000002909,False,0.0,1.0,0.9843281590078437,True
ENSDARG00000002912,False,0.0,1.0,0.9523120200402447,True
ENSDARG00000002916,False,0.0,1.0,0.9518705597306065,True
ENSDARG00000002917,False,0.0,1.0,0.9863814627736027,True
ENSDARG00000002933,False,0.0,1.0,0.885466715945957,True
ENSDARG00000002937,False,0.0,0.6666666666666666,0.7808406225617017,True
ENSDARG00000002945,False,0.0,0.8333333333333334,0.8657396000164265,True
ENSDARG00000002947,False,0.0,0.8333333333333334,0.8617510574514393,True
ENSDARG00000002949,False,0.0,0.6666666666666666,0.7565757053098435,True
ENSDARG00000002952,False,0.0,0.5,0.7451747361504661,True
ENSDARG00000002956,False,0.0,1.0,0.9812533366186194,True
ENSDARG00000002959,False,0.0,,0.9737202784279906,True
ENSDARG00000002967,False,0.0,0.6666666666666666,0.8083600262822882,True
ENSDARG00000002968,False,0.0,0.5,0.756401174489754,True
ENSDARG00000002970,False,0.0,0.5,0.8045716808344626,True
ENSDARG00000002971,False,0.0,1.0,0.9934294279495709,True
ENSDARG00000002980,False,0.0,1.0,0.9327029690772453,True
ENSDARG00000002981,False,0.0,0.8333333333333334,0.9684150548232106,True
ENSDARG00000002986,False,0.0,1.0,0.96878208287134,True
ENSDARG00000002988,False,0.0,1.0,0.9152909531436081,True
ENSDARG00000002991,False,0.0,0.6666666666666666,0.812461500554392,True
ENSDARG00000002994,False,0.0,0.8333333333333334,0.8359820951911626,True
ENSDARG00000003008,False,0.0,1.0,0.9461469754835531,True
ENSDARG00000003016,False,0.0,0.6666666666666666,0.7720114163689377,True
ENSDARG00000003017,False,0.0,0.6666666666666666,0.7874111946121309,True
ENSDARG00000003020,False,0.0,1.0,0.9134481130138392,True
ENSDARG00000003021,False,0.0,1.0,0.9722136667898649,True
ENSDARG00000003022,False,0.0,1.0,0.9659151574883988,True
ENSDARG00000003025,False,0.0,0.8333333333333334,0.9207527411605273,True
ENSDARG00000003027,False,0.0,1.0,0.9549197158227588,True
ENSDARG00000003032,False,0.0,0.6666666666666666,0.8365980863208903,True
ENSDARG00000003035,False,0.0,0.8333333333333334,0.7850293622438503,True
ENSDARG00000003041,False,0.0,0.8333333333333334,0.8045922138721202,True
ENSDARG00000003046,False,0.0,0.8333333333333334,0.8814935731592132,True
ENSDARG00000003049,False,0.0,0.6666666666666666,0.8646718820582318,True
ENSDARG00000003051,False,0.0,1.0,0.9087049813149357,True
ENSDARG00000003054,False,0.0,0.5,0.787683257361094,True
ENSDARG00000003058,False,0.0,0.8333333333333334,0.8791836064227342,True
ENSDARG00000003061,False,0.0,1.0,0.9857346720873886,True
ENSDARG00000003068,False,0.0,0.6666666666666666,0.6710145373906616,True
ENSDARG00000003069,False,0.0,1.0,0.9545963204796518,True
ENSDARG00000003077,False,0.0,1.0,0.9169900620097737,True
ENSDARG00000003081,False,0.0,0.5,0.6912395794833888,True
ENSDARG00000003084,False,0.0,1.0,0.9630405322163361,True
ENSDARG00000003085,False,0.0,0.8333333333333334,0.8981817995154203,True
ENSDARG00000003087,False,0.0,0.6666666666666666,0.7889563056958646,True
ENSDARG00000003090,False,0.0,0.8333333333333334,0.9307728635374317,True
ENSDARG00000003091,False,0.0,0.8333333333333334,0.8219220976551271,True
ENSDARG00000003098,False,0.0,0.8333333333333334,0.8573056547985709,True
ENSDARG00000003102,False,0.0,0.8333333333333334,0.843640918237444,True
ENSDARG00000003109,False,0.0,1.0,0.9402283273787524,True
ENSDARG00000003113,False,0.0,1.0,0.9227701121103856,True
ENSDARG00000003127,False,0.0,1.0,0.9866894583384666,True
ENSDARG00000003132,False,0.0,0.5,0.7379111740790933,True
ENSDARG00000003142,False,0.0,0.6666666666666666,0.7935505728717507,True
ENSDARG00000003144,False,0.0,1.0,0.9618290829945382,True
ENSDARG00000003145,False,0.0,1.0,0.9365426471192149,True
