gene_id,dataset_id,source_method,target_method,source_log_fold_change,source_p_value,source_adjusted_p_value,source_threshold_significance_fraction,target_method_significant,source_significance_stability,source_direction_stability,source_rank_stability
ENSDARG00000000476,zebrafish,DESeq2,edgeR,1.6009882933764,0.0776914871159334,0.585528625060397,0.0,0,0.0,1.0,0.9637027226807934
ENSDARG00000000489,zebrafish,DESeq2,edgeR,-0.722691882706402,0.419115230590685,0.903234916172664,0.0,0,0.0,1.0,0.971736273664326
ENSDARG00000000503,zebrafish,DESeq2,edgeR,1.10047839674253,0.247949217975296,0.802420950065865,0.0,0,0.0,0.5,0.7274598579113793
ENSDARG00000000516,zebrafish,DESeq2,edgeR,0.97901599657026,0.435644891454758,0.910121812927657,0.0,0,0.0,0.8333333333333334,0.8721305079873516
ENSDARG00000000529,zebrafish,DESeq2,edgeR,-0.388479508542337,0.637701814025187,0.955847798803888,0.0,0,0.0,1.0,0.953605601412673
ENSDARG00000000540,zebrafish,DESeq2,edgeR,-1.46203566924818,0.143044672329185,0.700119240342475,0.0,0,0.0,1.0,0.9789998357356988
ENSDARG00000000551,zebrafish,DESeq2,edgeR,0.902849684257646,0.331241335174366,0.861803734464135,0.0,0,0.0,0.8333333333333334,0.8292575253583016
ENSDARG00000000563,zebrafish,DESeq2,edgeR,-0.54086662715943,0.593181653807445,0.950937496245945,0.0,0,0.0,0.6666666666666666,0.7396308159829166
ENSDARG00000000567,zebrafish,DESeq2,edgeR,-0.473079567938165,0.595894852853838,0.951665166853114,0.0,0,0.0,1.0,0.9092183072563756
ENSDARG00000000568,zebrafish,DESeq2,edgeR,-0.364738469320022,0.637006067021389,0.955847798803888,0.0,0,0.0,1.0,0.95981171204468
ENSDARG00000000588,zebrafish,DESeq2,edgeR,0.808385745476529,0.36326557265598,0.878084166610663,0.0,0,0.0,0.6666666666666666,0.8310131000780255
ENSDARG00000000606,zebrafish,DESeq2,edgeR,-0.125631273382243,0.876510204622535,0.990205751611913,0.0,0,0.0,1.0,0.9270512504619932
ENSDARG00000000631,zebrafish,DESeq2,edgeR,1.29999176696778,0.253504661144402,0.806949741136234,0.0,0,0.0,0.6666666666666666,0.7253654880703051
ENSDARG00000000651,zebrafish,DESeq2,edgeR,0.754996637906597,0.619824581860843,0.953790272949439,0.0,0,0.0,0.6666666666666666,0.8293858568436614
ENSDARG00000000666,zebrafish,DESeq2,edgeR,0.395811124491619,0.626973530548739,0.954286141061372,0.0,0,0.0,1.0,0.9336320890312512
ENSDARG00000000690,zebrafish,DESeq2,edgeR,1.06251145289193,0.250505469405872,0.804059143147243,0.0,0,0.0,0.6666666666666666,0.8288673976428073
ENSDARG00000000729,zebrafish,DESeq2,edgeR,1.18956946732697,0.215267911769897,0.773192531767935,0.0,0,0.0,0.5,0.7208944191203647
ENSDARG00000000730,zebrafish,DESeq2,edgeR,-0.175509767916665,0.834972986675013,0.987585053091357,0.0,0,0.0,1.0,0.9344585437969694
ENSDARG00000000747,zebrafish,DESeq2,edgeR,0.341288019446728,0.775749350107223,0.978816342745538,0.0,0,0.0,0.5,0.770481705063447
ENSDARG00000000760,zebrafish,DESeq2,edgeR,-1.62116130143766,0.122834426682723,0.669951130056692,0.0,0,0.0,1.0,0.9485288078518336
ENSDARG00000000779,zebrafish,DESeq2,edgeR,-0.116656610816193,0.90265716159936,0.99222335450816,0.0,0,0.0,0.8333333333333334,0.8284926697055562
ENSDARG00000000796,zebrafish,DESeq2,edgeR,0.291837351784687,0.700413171615469,0.964858214055868,0.0,0,0.0,0.6666666666666666,0.8158391852490657
ENSDARG00000000804,zebrafish,DESeq2,edgeR,0.616351789892024,0.620295060635152,0.953998436683167,0.0,0,0.0,0.5,0.7502720627489631
ENSDARG00000000830,zebrafish,DESeq2,edgeR,0.671095560487447,0.514851527441631,0.931028859866396,0.0,0,0.0,0.8333333333333334,0.8279588107264588
ENSDARG00000000837,zebrafish,DESeq2,edgeR,-0.8909245102684,0.388857057480218,0.888550532594556,0.0,0,0.0,1.0,0.9451100570818448
ENSDARG00000000853,zebrafish,DESeq2,edgeR,0.850714203283314,0.272539139583347,0.817370922321164,0.0,0,0.0,1.0,0.96309186481048
ENSDARG00000000857,zebrafish,DESeq2,edgeR,0.431425164233676,0.625417381017067,0.953998436683167,0.0,0,0.0,0.6666666666666666,0.778315058929818
ENSDARG00000000861,zebrafish,DESeq2,edgeR,-0.079404901151443,0.918066580245396,0.992954572082164,0.0,0,0.0,1.0,0.9340068169685024
ENSDARG00000000906,zebrafish,DESeq2,edgeR,-8.56081915450479,1.08648376470925e-06,0.0011250539383564,1.0,0,0.0,1.0,0.9712024146852284
ENSDARG00000000935,zebrafish,DESeq2,edgeR,-1.42603143403502,0.134581520392816,0.686414812702825,0.0,0,0.0,1.0,0.9697343024927108
ENSDARG00000000943,zebrafish,DESeq2,edgeR,0.0030078898739289,0.997045636600259,0.999440007196295,0.0,0,0.0,1.0,0.9382314894665515
ENSDARG00000000966,zebrafish,DESeq2,edgeR,0.0734471390134757,0.920281310682883,0.993002393760464,0.0,0,0.0,1.0,0.9339554843743584
ENSDARG00000000972,zebrafish,DESeq2,edgeR,2.51726703055391,0.0157172293887116,0.326276894570456,0.0,0,0.0,0.8333333333333334,0.9080325243316496
ENSDARG00000001014,zebrafish,DESeq2,edgeR,-2.22939911642124,0.012152572709997,0.298290498767528,0.0,0,0.0,1.0,0.9935577594349309
ENSDARG00000001015,zebrafish,DESeq2,edgeR,-1.59899436066353,0.178959829076051,0.744976192933813,0.0,0,0.0,1.0,0.977855118886288
ENSDARG00000001057,zebrafish,DESeq2,edgeR,2.34011378789137,0.0378844930250904,0.462222032401439,0.0,0,0.0,0.8333333333333334,0.8529064514804321
ENSDARG00000001129,zebrafish,DESeq2,edgeR,-1.41722083569685,0.109465041242721,0.651352933140048,0.0,0,0.0,1.0,0.9748110960535502
ENSDARG00000001154,zebrafish,DESeq2,edgeR,0.159992450704811,0.851396540967233,0.988193841505595,0.0,0,0.0,0.8333333333333334,0.8442158432918566
ENSDARG00000001162,zebrafish,DESeq2,edgeR,-2.66224025943937,0.0072958091576828,0.233653929364348,0.0,0,0.0,1.0,0.9917303190834053
ENSDARG00000001169,zebrafish,DESeq2,edgeR,-0.802710837455345,0.607056840090932,0.95356991032733,0.0,0,0.0,1.0,0.8947014496324586
ENSDARG00000001210,zebrafish,DESeq2,edgeR,1.93265308563547,0.0648456508815297,0.558828951920436,0.0,0,0.0,0.8333333333333334,0.8921194201470165
ENSDARG00000001220,zebrafish,DESeq2,edgeR,0.879481076968697,0.217363512456131,0.774823419119651,0.0,0,0.0,1.0,0.9796671594595704
ENSDARG00000001234,zebrafish,DESeq2,edgeR,-1.00790789488803,0.315356907444916,0.850632102834466,0.0,0,0.0,1.0,0.9704272925136544
ENSDARG00000001241,zebrafish,DESeq2,edgeR,1.5791630772433,0.095858131419381,0.630006950467505,0.0,0,0.0,0.8333333333333334,0.8638762268490001
ENSDARG00000001244,zebrafish,DESeq2,edgeR,0.800977089366735,0.291857871697004,0.835775463239167,0.0,0,0.0,0.8333333333333334,0.8821557636236705
ENSDARG00000001249,zebrafish,DESeq2,edgeR,0.570533487192698,0.71133263247014,0.967211698673643,0.0,0,0.0,0.6666666666666666,0.7814514804320151
ENSDARG00000001259,zebrafish,DESeq2,edgeR,-0.406758460257172,0.792691176217585,0.980531608762697,0.0,0,0.0,0.8333333333333334,0.8454426922918976
ENSDARG00000001285,zebrafish,DESeq2,edgeR,1.22287369273005,0.203979898677399,0.766476721201761,0.0,0,0.0,0.8333333333333334,0.8763089811506715
ENSDARG00000001313,zebrafish,DESeq2,edgeR,0.863000775260916,0.34443924341897,0.870272883026458,0.0,0,0.0,0.8333333333333334,0.8831208163935773
ENSDARG00000001354,zebrafish,DESeq2,edgeR,0.505792588228985,0.746252450042506,0.974993719466794,0.0,0,0.0,0.6666666666666666,0.7852244261015975
ENSDARG00000001414,zebrafish,DESeq2,edgeR,0.703388625488411,0.549684330016629,0.940823345011933,0.0,0,0.0,0.6666666666666666,0.811660712085746
ENSDARG00000001431,zebrafish,DESeq2,edgeR,1.59710569385265,0.0872253301779563,0.611890451331173,0.0,0,0.0,1.0,0.9688359820951912
ENSDARG00000001437,zebrafish,DESeq2,edgeR,-1.88650239011029,0.0135587394821526,0.309941980449352,0.0,0,0.0,1.0,0.995123403556322
ENSDARG00000001442,zebrafish,DESeq2,edgeR,1.06722799774775,0.246611031734183,0.801776211493708,0.0,0,0.0,0.6666666666666666,0.8270399572912817
ENSDARG00000001447,zebrafish,DESeq2,edgeR,-0.255881764195225,0.779140243389804,0.979241381144262,0.0,0,0.0,1.0,0.9324463061065256
ENSDARG00000001452,zebrafish,DESeq2,edgeR,-0.0612079854243398,0.946457923997674,0.996025353019743,0.0,0,0.0,1.0,0.8908155722557595
ENSDARG00000001463,zebrafish,DESeq2,edgeR,-0.0163682246032665,0.986658671626464,0.997889082662045,0.0,0,0.0,0.6666666666666666,0.7498973348117122
ENSDARG00000001470,zebrafish,DESeq2,edgeR,-0.649521735549037,0.477023940907567,0.922907361926675,0.0,0,0.0,1.0,0.9503203153874584
ENSDARG00000001549,zebrafish,DESeq2,edgeR,0.550196727341831,0.480638876646442,0.922907361926675,0.0,0,0.0,0.8333333333333334,0.8995472465196501
ENSDARG00000001557,zebrafish,DESeq2,edgeR,0.732675790553555,0.43819434618449,0.910637129951244,0.0,0,0.0,0.5,0.7257607490452137
ENSDARG00000001558,zebrafish,DESeq2,edgeR,0.705658235975175,0.360477090990204,0.876801839875559,0.0,0,0.0,0.6666666666666666,0.854235965668761
ENSDARG00000001559,zebrafish,DESeq2,edgeR,-0.192118210420069,0.817448342104645,0.984010568876807,0.0,0,0.0,1.0,0.9344842100940414
ENSDARG00000001578,zebrafish,DESeq2,edgeR,-1.34882242308371,0.164934729403656,0.727160439130166,0.0,0,0.0,1.0,0.9371432384706994
ENSDARG00000001621,zebrafish,DESeq2,edgeR,0.684599350553789,0.405865238168058,0.897875498765331,0.0,0,0.0,0.8333333333333334,0.8897991868917088
ENSDARG00000001634,zebrafish,DESeq2,edgeR,-0.170129658779415,0.843173022441321,0.987704462665844,0.0,0,0.0,1.0,0.925177610775738
ENSDARG00000001637,zebrafish,DESeq2,edgeR,-0.355042313551319,0.693107563169851,0.964858214055868,0.0,0,0.0,1.0,0.9335037575458912
ENSDARG00000001676,zebrafish,DESeq2,edgeR,-0.627652780963826,0.45814870754015,0.918811465444465,0.0,0,0.0,1.0,0.9334062256170178
ENSDARG00000001686,zebrafish,DESeq2,edgeR,-2.39847196600313,0.0802328497864437,0.592700601633851,0.0,0,0.0,1.0,0.9805757463759188
ENSDARG00000001710,zebrafish,DESeq2,edgeR,-0.280145470931346,0.723366654772146,0.97123096956226,0.0,0,0.0,1.0,0.9403566588641123
ENSDARG00000001734,zebrafish,DESeq2,edgeR,-0.169854317451541,0.836811330828987,0.987585053091357,0.0,0,0.0,1.0,0.949812122705433
ENSDARG00000001754,zebrafish,DESeq2,edgeR,-0.513080245429926,0.602427634778805,0.952112528441393,0.0,0,0.0,1.0,0.9089051784320972
ENSDARG00000001760,zebrafish,DESeq2,edgeR,1.01746379763653,0.390123784879298,0.889950205944716,0.0,0,0.0,0.6666666666666666,0.7578230873475422
ENSDARG00000001767,zebrafish,DESeq2,edgeR,0.622334847409647,0.481769929603642,0.922907361926675,0.0,0,0.0,0.6666666666666666,0.7841361751057452
ENSDARG00000001769,zebrafish,DESeq2,edgeR,-0.409694001096078,0.617170513822211,0.95356991032733,0.0,0,0.0,1.0,0.9305059340478832
ENSDARG00000001776,zebrafish,DESeq2,edgeR,1.58895850191012,0.243160059637215,0.798412144184889,0.0,0,0.0,0.6666666666666666,0.8129491601987598
ENSDARG00000001777,zebrafish,DESeq2,edgeR,0.421044408198536,0.609488083973957,0.95356991032733,0.0,0,0.0,1.0,0.9057379573734138
ENSDARG00000001781,zebrafish,DESeq2,edgeR,0.281498261520087,0.705986523331813,0.965806790250973,0.0,0,0.0,1.0,0.9633331280029568
ENSDARG00000001782,zebrafish,DESeq2,edgeR,-2.6971725968652,0.0385883140569249,0.464411181677499,0.0,0,0.0,1.0,0.9450843907847728
ENSDARG00000001785,zebrafish,DESeq2,edgeR,1.50005929933376,0.139142411035722,0.692701762632162,0.0,0,0.0,0.8333333333333334,0.8862110385610447
ENSDARG00000001788,zebrafish,DESeq2,edgeR,2.21348843480877,0.0143187317721999,0.316590614760449,0.0,0,0.0,1.0,0.982346720873886
ENSDARG00000001803,zebrafish,DESeq2,edgeR,0.352643481116624,0.758347519244077,0.976815101725412,0.0,0,0.0,0.8333333333333334,0.8341803211367089
ENSDARG00000001804,zebrafish,DESeq2,edgeR,2.68391477103264,0.0426612635741713,0.479550619782635,0.0,0,0.0,0.8333333333333334,0.8840653361258265
ENSDARG00000001807,zebrafish,DESeq2,edgeR,-0.819103479349756,0.357166972980689,0.874846925369007,0.0,0,0.0,1.0,0.9305213338261262
ENSDARG00000001818,zebrafish,DESeq2,edgeR,-0.833216624471486,0.413185060232388,0.900017138585666,0.0,0,0.0,1.0,0.944545398546261
ENSDARG00000001825,zebrafish,DESeq2,edgeR,-2.1821877331719,0.0802352384793662,0.592700601633851,0.0,0,0.0,1.0,0.9760174120159336
ENSDARG00000001829,zebrafish,DESeq2,edgeR,-1.2960083916306,0.137592356195522,0.690325558827368,0.0,0,0.0,1.0,0.9846874871668516
ENSDARG00000001835,zebrafish,DESeq2,edgeR,-1.30670300384708,0.110250747953958,0.652783891713414,0.0,0,0.0,1.0,0.9826495831793356
ENSDARG00000001857,zebrafish,DESeq2,edgeR,0.877193191326115,0.264307349955035,0.811250741519332,0.0,0,0.0,0.5,0.7936378382817953
ENSDARG00000001859,zebrafish,DESeq2,edgeR,5.7140591590001,3.23278765597498e-05,0.0125533185666078,0.6666666666666666,0,0.0,1.0,0.990359738819761
ENSDARG00000001870,zebrafish,DESeq2,edgeR,-0.0801975785428045,0.925795792662161,0.993529033555621,0.0,0,0.0,1.0,0.9477126196049444
ENSDARG00000001873,zebrafish,DESeq2,edgeR,0.428193143482827,0.626481676260825,0.954158519678502,0.0,0,0.0,1.0,0.9050347008336412
ENSDARG00000001879,zebrafish,DESeq2,edgeR,-0.597763372565368,0.520397975136789,0.931111242377987,0.0,0,0.0,1.0,0.966433616689253
ENSDARG00000001880,zebrafish,DESeq2,edgeR,-1.34070757741851,0.135257789609859,0.687398561044206,0.0,0,0.0,1.0,0.9650219703502936
ENSDARG00000001881,zebrafish,DESeq2,edgeR,-2.31852830612608,0.0760268762064965,0.582195951361088,0.0,0,0.0,1.0,0.962860868136832
ENSDARG00000001888,zebrafish,DESeq2,edgeR,0.583328022154473,0.542118703055317,0.937136842902554,0.0,0,0.0,0.6666666666666666,0.7797677713440926
ENSDARG00000001889,zebrafish,DESeq2,edgeR,2.08170799204314,0.025436980753816,0.39300961750967,0.0,0,0.0,1.0,0.9813046692127634
ENSDARG00000001890,zebrafish,DESeq2,edgeR,0.122168648175139,0.862484031046223,0.990069414871069,0.0,0,0.0,1.0,0.979482362120652
ENSDARG00000001891,zebrafish,DESeq2,edgeR,-1.81212244582655,0.106175447608323,0.648366725887326,0.0,0,0.0,1.0,0.9461777750400394
ENSDARG00000001897,zebrafish,DESeq2,edgeR,0.848846047681468,0.248654462424932,0.80292693727544,0.0,0,0.0,0.8333333333333334,0.8953687733563304
ENSDARG00000001898,zebrafish,DESeq2,edgeR,-0.398542999929922,0.685078224427903,0.964858214055868,0.0,0,0.0,1.0,0.91374070880046
ENSDARG00000001909,zebrafish,DESeq2,edgeR,-1.66366935822425,0.0939832248999019,0.62651341484871,0.0,0,0.0,1.0,0.9679068621411852
ENSDARG00000001910,zebrafish,DESeq2,edgeR,-0.588772848220985,0.482311999551525,0.922907361926675,0.0,0,0.0,1.0,0.9443246683914418
ENSDARG00000001912,zebrafish,DESeq2,edgeR,1.99534152655624,0.313300331646969,0.850239014621249,0.0,0,0.0,1.0,0.9727885918442776
ENSDARG00000001930,zebrafish,DESeq2,edgeR,-0.0412525110421966,0.962348062552621,0.996685700495515,0.0,0,0.0,1.0,0.9315223194119338
ENSDARG00000001933,zebrafish,DESeq2,edgeR,4.02014699057868,0.0022648507998305,0.139783291582918,0.0,0,0.0,0.8333333333333334,0.8962414274567779
ENSDARG00000001939,zebrafish,DESeq2,edgeR,-0.38360848509166,0.700894047039209,0.964858214055868,0.0,0,0.0,1.0,0.9369430413535378
ENSDARG00000001940,zebrafish,DESeq2,edgeR,0.692175849580467,0.385913016818851,0.886425722483603,0.0,0,0.0,0.5,0.7752351032811794
ENSDARG00000001950,zebrafish,DESeq2,edgeR,1.26758759540223,0.165106398894594,0.727160439130166,0.0,0,0.0,1.0,0.9604995688062092
ENSDARG00000001953,zebrafish,DESeq2,edgeR,0.646774787817486,0.447491966714218,0.91491360125236,0.0,0,0.0,0.6666666666666666,0.7874881935033469
ENSDARG00000001968,zebrafish,DESeq2,edgeR,-0.005214898574356,0.995608362838637,0.999364335774394,0.0,0,0.0,1.0,0.917200525645764
ENSDARG00000001969,zebrafish,DESeq2,edgeR,0.0177227432784001,0.98287043360049,0.997797631627337,0.0,0,0.0,1.0,0.9145620303067636
ENSDARG00000001971,zebrafish,DESeq2,edgeR,-1.07319935790938,0.360147608718836,0.876686858940889,0.0,0,0.0,1.0,0.9545911872202374
ENSDARG00000001972,zebrafish,DESeq2,edgeR,-0.620578017859364,0.522636077285027,0.931111242377987,0.0,0,0.0,1.0,0.9516600960946162
ENSDARG00000001975,zebrafish,DESeq2,edgeR,1.07859419912558,0.258008627157843,0.808744379354324,0.0,0,0.0,0.5,0.7429623013428607
ENSDARG00000001976,zebrafish,DESeq2,edgeR,0.0107202916403035,0.993752404309429,0.999364335774394,0.0,0,0.0,1.0,0.8743840088702722
ENSDARG00000001993,zebrafish,DESeq2,edgeR,-0.658700881590013,0.526663855106577,0.932250043293394,0.0,0,0.0,1.0,0.9298694098804976
ENSDARG00000001994,zebrafish,DESeq2,edgeR,-0.906438879813008,0.279820353894484,0.823164705845848,0.0,0,0.0,1.0,0.953256539772494
ENSDARG00000001999,zebrafish,DESeq2,edgeR,-0.407773012543182,0.677980671729775,0.963418365299148,0.0,0,0.0,1.0,0.9345817420229148
ENSDARG00000002002,zebrafish,DESeq2,edgeR,-0.662094154527583,0.588874303766915,0.949916758623931,0.0,0,0.0,1.0,0.9358137242823704
ENSDARG00000002006,zebrafish,DESeq2,edgeR,2.05109938345797,0.0191815592909726,0.355935059801092,0.0,0,0.0,1.0,0.9861555993593693
ENSDARG00000002013,zebrafish,DESeq2,edgeR,0.841415183849342,0.360382652380874,0.876801839875559,0.0,0,0.0,0.6666666666666666,0.7635466715945957
ENSDARG00000002016,zebrafish,DESeq2,edgeR,1.07171260775581,0.221799365516624,0.777967326658704,0.0,0,0.0,0.8333333333333334,0.8955073713605191
ENSDARG00000002020,zebrafish,DESeq2,edgeR,0.0096442922096586,0.990092444613539,0.998638203007726,0.0,0,0.0,1.0,0.9491858650568764
ENSDARG00000002021,zebrafish,DESeq2,edgeR,-0.452324371262209,0.547600472197288,0.939751130166747,0.0,0,0.0,1.0,0.9663360847603796
ENSDARG00000002026,zebrafish,DESeq2,edgeR,0.418690159975303,0.718809768593022,0.970202596437674,0.0,0,0.0,0.5,0.7056178391031169
ENSDARG00000002031,zebrafish,DESeq2,edgeR,0.589782096965698,0.436806046755659,0.910476328922537,0.0,0,0.0,0.6666666666666666,0.8141195433452425
ENSDARG00000002037,zebrafish,DESeq2,edgeR,-0.176257305371439,0.881317880413976,0.990205751611913,0.0,0,0.0,1.0,0.9064052810972856
ENSDARG00000002060,zebrafish,DESeq2,edgeR,0.55521577420745,0.707092934857153,0.965806790250973,0.0,0,0.0,0.5,0.7702301753521416
ENSDARG00000002071,zebrafish,DESeq2,edgeR,0.169396043944757,0.856683706617704,0.988591357580943,0.0,0,0.0,0.8333333333333334,0.8479836557020246
ENSDARG00000002077,zebrafish,DESeq2,edgeR,-0.177307668906636,0.879630910426959,0.990205751611913,0.0,0,0.0,1.0,0.933539690361792
ENSDARG00000002082,zebrafish,DESeq2,edgeR,0.902618971340526,0.313418620923739,0.850239014621249,0.0,0,0.0,0.5,0.7336967680998727
ENSDARG00000002084,zebrafish,DESeq2,edgeR,-0.776244025907903,0.428296580677661,0.906440327835917,0.0,0,0.0,1.0,0.9440526056424788
ENSDARG00000002127,zebrafish,DESeq2,edgeR,0.369259852801271,0.625729915824286,0.953998436683167,0.0,0,0.0,0.8333333333333334,0.8851125210463636
ENSDARG00000002128,zebrafish,DESeq2,edgeR,1.06402498105609,0.166758917291611,0.728090761161474,0.0,0,0.0,1.0,0.9761611432795368
ENSDARG00000002131,zebrafish,DESeq2,edgeR,0.104794262085368,0.897236384456974,0.991936480529079,0.0,0,0.0,0.8333333333333334,0.8309720340027104
ENSDARG00000002148,zebrafish,DESeq2,edgeR,-0.738342596807757,0.450719525788154,0.91491360125236,0.0,0,0.0,1.0,0.9340684160814752
ENSDARG00000002165,zebrafish,DESeq2,edgeR,1.1008880403819,0.183926668452782,0.750450357142182,0.0,0,0.0,0.8333333333333334,0.9186173052441378
ENSDARG00000002167,zebrafish,DESeq2,edgeR,-0.54214713166419,0.477397188272368,0.922907361926675,0.0,0,0.0,1.0,0.9654172313252024
ENSDARG00000002168,zebrafish,DESeq2,edgeR,-0.472101717575557,0.554782110394873,0.942308847836678,0.0,0,0.0,1.0,0.9530050100611884
ENSDARG00000002172,zebrafish,DESeq2,edgeR,2.42421910402121,0.0056780336917406,0.211950246782875,0.0,0,0.0,1.0,0.9918740503470084
ENSDARG00000002174,zebrafish,DESeq2,edgeR,4.51561950677438,0.0007849918400607,0.0831684637721802,0.3333333333333333,0,0.0,1.0,0.9690515789905958
ENSDARG00000002184,zebrafish,DESeq2,edgeR,-0.245510414486834,0.752802120691341,0.975945434804858,0.0,0,0.0,1.0,0.953425937333169
ENSDARG00000002190,zebrafish,DESeq2,edgeR,-0.020072176349392,0.982113149580924,0.997797631627337,0.0,0,0.0,0.8333333333333334,0.8479271898484662
ENSDARG00000002192,zebrafish,DESeq2,edgeR,0.516254044996304,0.629807112045922,0.954984916589346,0.0,0,0.0,0.8333333333333334,0.8017637879347871
ENSDARG00000002193,zebrafish,DESeq2,edgeR,-0.889521933876179,0.333642106664282,0.863583677366857,0.0,0,0.0,1.0,0.9591597880990512
ENSDARG00000002194,zebrafish,DESeq2,edgeR,-0.649431525016,0.580481480151872,0.948380700826756,0.0,0,0.0,1.0,0.9363424500020532
ENSDARG00000002196,zebrafish,DESeq2,edgeR,1.25477382492637,0.151343798534704,0.711533327486769,0.0,0,0.0,0.8333333333333334,0.8924376822307092
ENSDARG00000002197,zebrafish,DESeq2,edgeR,-1.48127767612082,0.138724826386561,0.691546413217201,0.0,0,0.0,1.0,0.9884604328364338
ENSDARG00000002210,zebrafish,DESeq2,edgeR,-1.08554155254564,0.255244037718507,0.807952565770457,0.0,0,0.0,1.0,0.9512802348979508
ENSDARG00000002213,zebrafish,DESeq2,edgeR,-0.71088386983903,0.510415068522995,0.930049337987242,0.0,0,0.0,1.0,0.945140856638331
ENSDARG00000002215,zebrafish,DESeq2,edgeR,0.50105366798284,0.530948893049325,0.932924634142411,0.0,0,0.0,0.6666666666666666,0.8035501622109975
ENSDARG00000002216,zebrafish,DESeq2,edgeR,0.114093763489163,0.877541766336495,0.990205751611913,0.0,0,0.0,1.0,0.9493449960987228
ENSDARG00000002217,zebrafish,DESeq2,edgeR,0.470195992046241,0.57358996099777,0.94643503049289,0.0,0,0.0,0.6666666666666666,0.7701891092768264
ENSDARG00000002220,zebrafish,DESeq2,edgeR,-0.839133872819496,0.374042312142515,0.881610351040001,0.0,0,0.0,1.0,0.9549197158227588
