gene_id,dataset_id,source_method,target_method,source_log_fold_change,source_p_value,source_adjusted_p_value,source_threshold_significance_fraction,target_method_significant,source_significance_stability,source_direction_stability,source_rank_stability
FBgn0000228,pasilla,DESeq2,edgeR,-0.104993317529384,0.402243259973647,0.775868053942217,0.0,0,0.0,0.8571428571428571,0.90775644413129
FBgn0000229,pasilla,DESeq2,edgeR,-0.114381918447118,0.528865958827889,0.848258317650875,0.0,0,0.0,0.7142857142857143,0.8301137142074256
FBgn0000239,pasilla,DESeq2,edgeR,-0.0279283386524236,0.768043436884216,0.94495671197056,0.0,0,0.0,0.8571428571428571,0.9195780243869024
FBgn0000242,pasilla,DESeq2,edgeR,0.114292830474298,0.487387897367632,0.827624581500237,0.0,0,0.0,1.0,0.9616972970857064
FBgn0000244,pasilla,DESeq2,edgeR,-0.397801185649111,0.002948197975944,0.032075623207559,0.6666666666666666,0,0.0,1.0,0.9908402325171746
FBgn0000246,pasilla,DESeq2,edgeR,0.168165970353318,0.583706989835943,0.869234358877609,0.0,0,0.0,0.7142857142857143,0.7772982600356213
FBgn0000247,pasilla,DESeq2,edgeR,-0.16285732088827,0.179570679596209,0.550860971145888,0.0,0,0.0,1.0,0.9551014816119624
FBgn0000250,pasilla,DESeq2,edgeR,-0.101571018494667,0.337827926727402,0.733753566593912,0.0,0,0.0,0.8571428571428571,0.9293836729101834
FBgn0000253,pasilla,DESeq2,edgeR,0.0796765102291052,0.602057218025132,0.878986049106166,0.0,0,0.0,0.8571428571428571,0.874464212318713
FBgn0000256,pasilla,DESeq2,edgeR,-0.450826353035587,0.000504325631232,0.0076898045954381,1.0,1,0.0,1.0,0.9926115123402424
FBgn0000257,pasilla,DESeq2,edgeR,0.0572817488962675,0.690288406537024,0.915887824605217,0.0,0,0.0,1.0,0.924862505626994
FBgn0000258,pasilla,DESeq2,edgeR,0.0602749742366777,0.877714142117794,0.974324738308985,0.0,0,0.0,0.5714285714285714,0.6894780106863955
FBgn0000259,pasilla,DESeq2,edgeR,-0.047232013880827,0.792736872078327,0.951798765901568,0.0,0,0.0,0.5714285714285714,0.7718669876499716
FBgn0000261,pasilla,DESeq2,edgeR,-0.162761773996921,0.201544159239644,0.586116767394297,0.0,0,0.0,1.0,0.95143170297301
FBgn0000273,pasilla,DESeq2,edgeR,-0.125562415532373,0.399687288516735,0.774527893439996,0.0,0,0.0,0.7142857142857143,0.8556945178400173
FBgn0000276,pasilla,DESeq2,edgeR,0.152138837506201,0.712156165696644,0.922533193321894,0.0,0,0.0,1.0,0.8988511146340986
FBgn0000277,pasilla,DESeq2,edgeR,-0.487067909276703,0.334479791753513,0.732791604834032,0.0,0,0.0,0.8571428571428571,0.8608517800872918
FBgn0000278,pasilla,DESeq2,edgeR,-0.669781259514073,0.0255033833323195,0.165659733888487,0.0,0,0.0,1.0,0.9946861605307968
FBgn0000279,pasilla,DESeq2,edgeR,0.489264706791577,0.0338553453574153,0.201702247251086,0.0,0,0.0,1.0,0.9833930283991936
FBgn0000283,pasilla,DESeq2,edgeR,-0.120207421812811,0.305180843275278,0.707374799042509,0.0,0,0.0,0.8571428571428571,0.9183449787642144
FBgn0000286,pasilla,DESeq2,edgeR,-0.531568944124379,5.26694774800746e-05,0.0011106559318702,1.0,1,0.0,1.0,0.9950776035856184
FBgn0000289,pasilla,DESeq2,edgeR,-0.180864188750819,0.0765319571002276,0.338276940491341,0.0,0,0.0,1.0,0.9694674417239152
FBgn0000299,pasilla,DESeq2,edgeR,0.636464824430078,1.59882077191009e-06,4.98388961970324e-05,1.0,1,0.0,1.0,0.9969956745542442
FBgn0000307,pasilla,DESeq2,edgeR,-0.05423929960398,0.743242218570793,0.93647035688256,0.0,0,0.0,0.4285714285714285,0.7625114986397354
FBgn0000308,pasilla,DESeq2,edgeR,0.0378316253332433,0.799365555210533,0.953637304532231,0.0,0,0.0,0.8571428571428571,0.8804141467520012
FBgn0000313,pasilla,DESeq2,edgeR,0.0176340732583738,0.940732962491059,0.989013642208056,0.0,0,0.0,1.0,0.9743115495273325
FBgn0000317,pasilla,DESeq2,edgeR,-0.0723265076340674,0.573142030076421,0.864479505612502,0.0,0,0.0,0.7142857142857143,0.8647172802536551
FBgn0000318,pasilla,DESeq2,edgeR,0.254232816567702,0.0697742890314375,0.319736218479556,0.0,0,0.0,1.0,0.9758577495938778
FBgn0000319,pasilla,DESeq2,edgeR,0.0247045662968549,0.837280762579945,0.961728924503572,0.0,0,0.0,1.0,0.939453545495469
FBgn0000326,pasilla,DESeq2,edgeR,0.160264816918009,0.263235802798074,0.663309593305593,0.0,0,0.0,1.0,0.9685279783923434
FBgn0000330,pasilla,DESeq2,edgeR,-0.174239951651769,0.316041233723011,0.71810297250249,0.0,0,0.0,1.0,0.9459515002055076
FBgn0000337,pasilla,DESeq2,edgeR,0.0067032414477304,0.985839282869085,0.996374056019356,0.0,0,0.0,0.5714285714285714,0.8184682833264831
FBgn0000338,pasilla,DESeq2,edgeR,0.192089393627286,0.25431644592932,0.654092010082112,0.0,0,0.0,1.0,0.9645841896150158
FBgn0000339,pasilla,DESeq2,edgeR,0.0084406335239099,0.960273028270762,0.990414666213818,0.0,0,0.0,0.7142857142857143,0.8256121190769772
FBgn0000346,pasilla,DESeq2,edgeR,0.6414079317235,0.0032428604854677,0.0346474041342081,0.6666666666666666,1,0.0,1.0,0.9953222554948818
FBgn0000351,pasilla,DESeq2,edgeR,0.384316172558077,0.236330729811423,0.633459012381617,0.0,0,0.0,1.0,0.976004540739436
FBgn0000352,pasilla,DESeq2,edgeR,0.0415756935257015,0.701087717455503,0.91821998024516,0.0,0,0.0,1.0,0.962196386980604
FBgn0000370,pasilla,DESeq2,edgeR,-0.0941505708964259,0.39916447227509,0.774235819796218,0.0,0,0.0,0.5714285714285714,0.8484626074021882
FBgn0000376,pasilla,DESeq2,edgeR,0.0894033331902097,0.51486018515357,0.843226673197902,0.0,0,0.0,1.0,0.941322686082242
FBgn0000377,pasilla,DESeq2,edgeR,0.0886095302390615,0.448781250673065,0.808486222803445,0.0,0,0.0,1.0,0.9623823224316442
FBgn0000382,pasilla,DESeq2,edgeR,-0.125664441227206,0.377989093126528,0.761279349624519,0.0,0,0.0,0.8571428571428571,0.9105063315914116
FBgn0000384,pasilla,DESeq2,edgeR,0.0211986473572056,0.89760879426373,0.978237265242507,0.0,0,0.0,0.8571428571428571,0.8907971737811442
FBgn0000392,pasilla,DESeq2,edgeR,0.465805299600045,2.0210746622662e-05,0.0004889943143616,1.0,1,0.0,1.0,0.9958115593134088
FBgn0000394,pasilla,DESeq2,edgeR,-0.188441581363241,0.138289991925067,0.478397281791379,0.0,0,0.0,1.0,0.9625878300354256
FBgn0000395,pasilla,DESeq2,edgeR,-0.376216961877894,0.0629325321598666,0.300509159590688,0.0,0,0.0,1.0,0.9783140547628834
FBgn0000404,pasilla,DESeq2,edgeR,0.0637085069839148,0.52818054598325,0.848258317650875,0.0,0,0.0,1.0,0.9595737185132992
FBgn0000405,pasilla,DESeq2,edgeR,0.526630952112685,1.02321937840486e-05,0.0002669672378201,1.0,1,0.0,1.0,0.9954201162585872
FBgn0000406,pasilla,DESeq2,edgeR,-2.03319402000386,3.48623001630799e-13,3.4542729078251696e-11,1.0,1,0.0,1.0,0.9997749202434776
FBgn0000409,pasilla,DESeq2,edgeR,-0.103146376067138,0.361869257910271,0.748886851205129,0.0,0,0.0,1.0,0.9302057033253088
FBgn0000412,pasilla,DESeq2,edgeR,0.23385693518573,0.0350244148768802,0.205867376426747,0.0,0,0.0,1.0,0.980212553578768
FBgn0000413,pasilla,DESeq2,edgeR,-0.0073562722733567,0.96139259747146,0.990414666213818,0.0,0,0.0,0.8571428571428571,0.8794159669622061
FBgn0000414,pasilla,DESeq2,edgeR,-0.241932261397694,0.018032947334854,0.131219591153508,0.0,0,0.0,1.0,0.9820621220128002
FBgn0000416,pasilla,DESeq2,edgeR,-0.370506451365972,9.94057221699906e-07,3.23185088133137e-05,1.0,0,0.0,1.0,0.9939913491084884
FBgn0000426,pasilla,DESeq2,edgeR,0.195365189064405,0.191150883036011,0.56999814214033,0.0,0,0.0,1.0,0.9622061730569744
FBgn0000447,pasilla,DESeq2,edgeR,0.527156914423083,8.71466829034209e-06,0.000233974787679,1.0,1,0.0,1.0,0.99619321629186
FBgn0000454,pasilla,DESeq2,edgeR,-0.0083401700857275,0.952938102314334,0.990051657166671,0.0,0,0.0,0.7142857142857143,0.844019728729963
FBgn0000455,pasilla,DESeq2,edgeR,-0.162976845603542,0.329182159649868,0.728665722012195,0.0,0,0.0,1.0,0.9263010588534633
FBgn0000464,pasilla,DESeq2,edgeR,-0.0763283241943439,0.509767996844142,0.83982562108745,0.0,0,0.0,0.5714285714285714,0.8637582447693422
FBgn0000472,pasilla,DESeq2,edgeR,-0.137034178476403,0.504537080342185,0.83617326158662,0.0,0,0.0,0.5714285714285714,0.7767893840643532
FBgn0000473,pasilla,DESeq2,edgeR,0.0980770500248341,0.847091028778837,0.963153739988124,0.0,0,0.0,0.8571428571428571,0.8479928757364023
FBgn0000479,pasilla,DESeq2,edgeR,-0.224079165335786,0.0621626764381044,0.298456118236028,0.0,0,0.0,1.0,0.9710136417904606
FBgn0000482,pasilla,DESeq2,edgeR,-0.0449747319431878,0.729945617871723,0.932372218776298,0.0,0,0.0,0.4285714285714285,0.8275595482747147
FBgn0000489,pasilla,DESeq2,edgeR,0.126222366901299,0.520462933066983,0.845829357793618,0.0,0,0.0,1.0,0.9604348932339069
FBgn0000490,pasilla,DESeq2,edgeR,0.863068692445193,2.63766910722869e-05,0.0006132212284766,1.0,1,0.0,1.0,0.9985027303153072
FBgn0000499,pasilla,DESeq2,edgeR,0.0239985885696564,0.85512421743261,0.96564995788696,0.0,0,0.0,1.0,0.93349382498581
FBgn0000520,pasilla,DESeq2,edgeR,0.10762397032673,0.575610174605829,0.865146771826124,0.0,0,0.0,1.0,0.8906210244064745
FBgn0000524,pasilla,DESeq2,edgeR,0.331268493810743,0.0050333504550937,0.0496946332594847,0.6666666666666666,0,0.0,1.0,0.9887753704029906
FBgn0000527,pasilla,DESeq2,edgeR,-0.578906537159798,0.0055735171126362,0.0535662620421151,0.3333333333333333,0,0.0,1.0,0.9922885718200144
FBgn0000535,pasilla,DESeq2,edgeR,-0.712147277627316,0.0026311212670568,0.0293549896859435,0.6666666666666666,0,0.0,1.0,0.9958800618480028
FBgn0000536,pasilla,DESeq2,edgeR,0.0439961255301734,0.772571532438358,0.945584863454536,0.0,0,0.0,0.8571428571428571,0.8720666236079306
FBgn0000541,pasilla,DESeq2,edgeR,-0.122129186626781,0.534245055093007,0.850333181253072,0.0,0,0.0,0.7142857142857143,0.8106198500773101
FBgn0000542,pasilla,DESeq2,edgeR,0.0411486242126493,0.844811619806472,0.963153739988124,0.0,0,0.0,0.8571428571428571,0.8816080480692071
FBgn0000543,pasilla,DESeq2,edgeR,0.172316018709185,0.273079102992696,0.675233919847954,0.0,0,0.0,1.0,0.9470768989881198
FBgn0000546,pasilla,DESeq2,edgeR,-0.127543108231926,0.3458629678131,0.740766207181789,0.0,0,0.0,0.8571428571428571,0.9001526627913804
FBgn0000547,pasilla,DESeq2,edgeR,0.531439323000338,0.0081349649906076,0.072105765300136,0.3333333333333333,0,0.0,1.0,0.9934531149081088
FBgn0000556,pasilla,DESeq2,edgeR,-0.192102164826646,0.0896047380004306,0.374387667860233,0.0,0,0.0,1.0,0.9627541933337248
FBgn0000557,pasilla,DESeq2,edgeR,0.308283707161308,0.277285230677273,0.67965915121931,0.0,0,0.0,1.0,0.9652887871136946
FBgn0000559,pasilla,DESeq2,edgeR,0.0169188155701105,0.879921654135681,0.975208486882514,0.0,0,0.0,1.0,0.9415966962206171
FBgn0000562,pasilla,DESeq2,edgeR,-0.133243753387926,0.226606189089886,0.619151418455228,0.0,0,0.0,1.0,0.9551797702229268
FBgn0000565,pasilla,DESeq2,edgeR,0.743699643950603,4.14015710983683e-05,0.000902055696994,1.0,1,0.0,1.0,0.9971522517761728
FBgn0000566,pasilla,DESeq2,edgeR,0.144054071060922,0.295114075120535,0.697465671467394,0.0,0,0.0,1.0,0.958027518446754
FBgn0000567,pasilla,DESeq2,edgeR,-1.22641821281432,4.28163039184172e-13,4.0960930748619096e-11,1.0,1,0.0,1.0,0.9995694126396962
FBgn0000568,pasilla,DESeq2,edgeR,-0.209078268329976,0.338409329976057,0.734440900493017,0.0,0,0.0,0.8571428571428571,0.8749437300608693
FBgn0000575,pasilla,DESeq2,edgeR,0.311937604636125,0.0726321833060936,0.32800741272741,0.0,0,0.0,1.0,0.9594660716732234
FBgn0000578,pasilla,DESeq2,edgeR,-0.325669030342933,0.0037899606402272,0.039233634836581,0.6666666666666666,0,0.0,1.0,0.9880903450570528
FBgn0000579,pasilla,DESeq2,edgeR,0.468882750417577,0.0004475093643532,0.0068846958216495,1.0,0,0.0,1.0,0.9926212984166128
FBgn0000581,pasilla,DESeq2,edgeR,-0.156123462196746,0.190832118245015,0.56993187599559,0.0,0,0.0,1.0,0.9492494079423796
FBgn0000588,pasilla,DESeq2,edgeR,-0.172099153684981,0.275614065922965,0.677877030341855,0.0,0,0.0,1.0,0.9439453545495468
FBgn0000594,pasilla,DESeq2,edgeR,-0.396518614061495,0.394450142424024,0.770756174168207,0.0,0,0.0,1.0,0.962578043959055
FBgn0000611,pasilla,DESeq2,edgeR,-0.211182204227099,0.0625599812841562,0.29976207497296,0.0,0,0.0,1.0,0.9733720861957608
FBgn0000615,pasilla,DESeq2,edgeR,-0.0488875008849054,0.802996582295033,0.954203338499847,0.0,0,0.0,0.5714285714285714,0.7850684046738301
FBgn0000617,pasilla,DESeq2,edgeR,0.0645993844152062,0.689905740371083,0.915887824605217,0.0,0,0.0,1.0,0.9157418824496506
FBgn0000618,pasilla,DESeq2,edgeR,0.305533652465091,0.113877681586329,0.430819974474098,0.0,0,0.0,1.0,0.9772865167439768
FBgn0000629,pasilla,DESeq2,edgeR,-0.136021063940717,0.292922168464947,0.695955708599588,0.0,0,0.0,1.0,0.9369483099446108
FBgn0000630,pasilla,DESeq2,edgeR,-0.12284739220732,0.797694272877521,0.95259669748338,0.0,0,0.0,0.4285714285714285,0.7924862505626994
FBgn0000633,pasilla,DESeq2,edgeR,1.06698893799998,0.0052246980040606,0.0509193928428529,0.3333333333333333,1,0.0,1.0,0.9973969036854364
FBgn0000634,pasilla,DESeq2,edgeR,0.376966773917434,0.0102859853925305,0.0864750064869,0.3333333333333333,0,0.0,1.0,0.989597400818116
FBgn0000635,pasilla,DESeq2,edgeR,0.462424770829606,0.167879067846569,0.531179871690252,0.0,0,0.0,1.0,0.9778834674025796
FBgn0000636,pasilla,DESeq2,edgeR,-0.284024883159592,0.294346873430938,0.6967716233122,0.0,0,0.0,1.0,0.976278550877811
FBgn0000662,pasilla,DESeq2,edgeR,-0.132253874649215,0.187016677764285,0.564340453741944,0.0,0,0.0,1.0,0.9699665316188129
FBgn0000667,pasilla,DESeq2,edgeR,-0.108024783036298,0.496896078648197,0.83217852957759,0.0,0,0.0,0.7142857142857143,0.8341357915957176
FBgn0000709,pasilla,DESeq2,edgeR,-0.15768487904041,0.180861487602238,0.553016223847695,0.0,0,0.0,1.0,0.9675689429080304
FBgn0000711,pasilla,DESeq2,edgeR,0.0493432955371841,0.694435944871908,0.916299319704943,0.0,0,0.0,0.8571428571428571,0.8998297222711525
FBgn0000719,pasilla,DESeq2,edgeR,-0.118361817331604,0.303530429988216,0.705857507547609,0.0,0,0.0,1.0,0.9379073454289236
FBgn0000721,pasilla,DESeq2,edgeR,0.0839231783936419,0.431352282010026,0.794455641329817,0.0,0,0.0,1.0,0.9738613900142876
FBgn0000723,pasilla,DESeq2,edgeR,-0.0737965442123039,0.540933999998638,0.852848004356078,0.0,0,0.0,0.7142857142857143,0.8821071379641047
FBgn0000808,pasilla,DESeq2,edgeR,-0.0226253076515439,0.905555169284163,0.980630834813494,0.0,0,0.0,0.8571428571428571,0.8987043234885405
FBgn0000810,pasilla,DESeq2,edgeR,-0.0374764309237228,0.87129842289294,0.97136481876093,0.0,0,0.0,0.5714285714285714,0.7579316148983226
FBgn0000826,pasilla,DESeq2,edgeR,0.598381123190397,0.0032988203356904,0.0351100788413698,0.6666666666666666,0,0.0,1.0,0.9938151997338188
FBgn0000927,pasilla,DESeq2,edgeR,0.276425328279904,0.457539528047186,0.81293102381381,0.0,0,0.0,1.0,0.9398254163975496
FBgn0000928,pasilla,DESeq2,edgeR,0.470045617864323,0.0004020025707639,0.0062774247588529,1.0,1,0.0,1.0,0.9946763744544262
FBgn0000986,pasilla,DESeq2,edgeR,0.0467042046334119,0.69690103084266,0.917362840224884,0.0,0,0.0,1.0,0.9381715694909284
FBgn0000996,pasilla,DESeq2,edgeR,-0.229234180671914,0.0276635039850207,0.175089995184279,0.0,0,0.0,1.0,0.9859863386373868
FBgn0001075,pasilla,DESeq2,edgeR,-0.0101275688705466,0.973526045865897,0.992729389823801,0.0,0,0.0,0.7142857142857143,0.840212945021823
FBgn0001078,pasilla,DESeq2,edgeR,-0.0062751533464914,0.969713034803671,0.992097800102148,0.0,0,0.0,0.8571428571428571,0.885610553304758
FBgn0001079,pasilla,DESeq2,edgeR,-0.0244642560415585,0.85363782528304,0.965190477794444,0.0,0,0.0,1.0,0.9355293288708824
FBgn0001083,pasilla,DESeq2,edgeR,0.091427316349667,0.659805042199713,0.902771225748514,0.0,0,0.0,1.0,0.9156831659914274
FBgn0001084,pasilla,DESeq2,edgeR,0.375801966127647,0.0983143552123088,0.394157215044338,0.0,0,0.0,1.0,0.9842542031198012
FBgn0001086,pasilla,DESeq2,edgeR,0.0014601735111965,0.988700037596628,0.996602932410892,0.0,0,0.0,1.0,0.9598183704225628
FBgn0001087,pasilla,DESeq2,edgeR,0.085455458438073,0.456162301599072,0.81293102381381,0.0,0,0.0,1.0,0.9598575147280448
FBgn0001089,pasilla,DESeq2,edgeR,0.164205114164514,0.5623407952878,0.860577189814047,0.0,0,0.0,1.0,0.9331121680073592
FBgn0001090,pasilla,DESeq2,edgeR,0.644279848522547,0.0344739935892114,0.204250861333707,0.0,0,0.0,1.0,0.9935705478245552
FBgn0001091,pasilla,DESeq2,edgeR,0.707932862851953,8.63196193440664e-06,0.000233259153182,1.0,1,0.0,1.0,0.9964280821247528
FBgn0001092,pasilla,DESeq2,edgeR,0.374980296514388,0.0116440520553094,0.0941821625426047,0.3333333333333333,0,0.0,1.0,0.9832658094063766
FBgn0001098,pasilla,DESeq2,edgeR,-0.278643954153477,0.0434531616206987,0.237465964654678,0.0,0,0.0,1.0,0.9773354471258292
FBgn0001104,pasilla,DESeq2,edgeR,0.0727365497478119,0.376790522408129,0.76122391082024,0.0,0,0.0,1.0,0.9769244319182668
FBgn0001105,pasilla,DESeq2,edgeR,0.0784169085634097,0.425495140118808,0.793391534051445,0.0,0,0.0,1.0,0.9733818722721312
FBgn0001108,pasilla,DESeq2,edgeR,-0.142130026377463,0.191358014228871,0.56999814214033,0.0,0,0.0,1.0,0.9605816843794648
FBgn0001114,pasilla,DESeq2,edgeR,-0.522728420205614,2.23159405341331e-05,0.0005321936190991,1.0,1,0.0,1.0,0.9940304934139708
FBgn0001122,pasilla,DESeq2,edgeR,0.671907276929893,0.0002073024196288,0.0035810036082148,1.0,1,0.0,1.0,0.9946861605307968
FBgn0001123,pasilla,DESeq2,edgeR,-0.0279267643512037,0.888891209972123,0.976278904803112,0.0,0,0.0,0.4285714285714285,0.7368230481670679
FBgn0001124,pasilla,DESeq2,edgeR,0.68048010303272,2.3914978340689303e-09,1.31817460085799e-07,1.0,1,0.0,1.0,0.998512516391678
FBgn0001125,pasilla,DESeq2,edgeR,-0.15746982017071,0.230283733478849,0.625269040851375,0.0,0,0.0,1.0,0.9369091656391286
FBgn0001128,pasilla,DESeq2,edgeR,-0.349762663649697,0.0142220398938324,0.108596365170979,0.0,0,0.0,1.0,0.9880512007515708
FBgn0001133,pasilla,DESeq2,edgeR,-0.0605958695529265,0.695737458718505,0.916527836168742,0.0,0,0.0,0.5714285714285714,0.8119018260818507
FBgn0001137,pasilla,DESeq2,edgeR,-1.25440682462785,7.88055124564361e-15,1.02484106277331e-12,1.0,1,0.0,1.0,0.999598770868808
FBgn0001139,pasilla,DESeq2,edgeR,-0.127689127091713,0.36657981098925,0.752954861158419,0.0,0,0.0,1.0,0.9212710155990056
