gene_id,baseline_significant,frac_significant,direction_stability,rank_stability,is_stable
ENSG00000011143,False,0.0,1.0,0.9888615805012878,True
ENSG00000011198,False,0.0,1.0,0.9992599252465607,True
ENSG00000011201,False,0.0,1.0,0.9841296171241912,True
ENSG00000011243,False,0.0,1.0,0.9911799579119291,True
ENSG00000011258,False,0.0,1.0,0.9926993686789372,True
ENSG00000011260,False,0.0,1.0,0.9854360355549971,True
ENSG00000011275,False,0.0,1.0,0.9762371223066776,True
ENSG00000011295,False,0.0,0.875,0.9046226207676361,True
ENSG00000011304,False,0.0,1.0,0.993629860544004,True
ENSG00000011332,False,0.0,0.75,0.8029968119856775,True
ENSG00000011347,False,0.0,1.0,0.998743639675859,True
ENSG00000011376,False,0.0,0.75,0.7828047459011245,True
ENSG00000011405,False,0.0,1.0,0.992974197499843,True
ENSG00000011422,False,0.0,0.625,0.7389361768955336,True
ENSG00000011426,False,0.0,1.0,0.9739737106602173,True
ENSG00000011451,False,0.0,0.375,0.6240930648910108,True
ENSG00000011454,False,0.0,1.0,0.9962485865946353,True
ENSG00000011465,False,0.0,1.0,0.9397653747094666,True
ENSG00000011478,False,0.0,1.0,0.9986395973365161,True
ENSG00000011485,False,0.0,1.0,0.9975147622338086,True
ENSG00000011523,False,0.0,1.0,0.9674406369746843,True
ENSG00000011566,False,0.0,1.0,0.9988359036371631,True
ENSG00000011590,False,0.0,0.75,0.808772143350713,True
ENSG00000011600,False,0.0,0.625,0.7415450876311327,True
ENSG00000011638,False,0.0,0.5,0.6508515767322067,True
ENSG00000011677,False,0.0,0.875,0.9603274781707394,True
ENSG00000012048,False,0.0,1.0,0.9995111973113889,True
ENSG00000012061,False,0.0,0.875,0.8816528205289277,True
ENSG00000012124,False,0.0,1.0,0.9897783309253093,True
ENSG00000012171,False,0.0,1.0,0.9984374018468497,True
ENSG00000012174,False,0.0,0.875,0.9134210691626359,True
ENSG00000012211,False,0.0,0.875,0.9024455838934606,True
ENSG00000012223,False,0.0,0.5,0.6997691437904391,True
ENSG00000012232,False,0.0,0.5,0.7006505590803442,True
ENSG00000012504,False,0.0,0.875,0.956076465230228,True
ENSG00000012660,False,0.0,1.0,0.9953357622966267,True
ENSG00000012779,False,0.0,0.875,0.9556553882153401,True
ENSG00000012817,False,0.0,0.5,0.5173554400402035,True
ENSG00000012822,False,0.0,1.0,0.9953102424775425,True
ENSG00000012963,False,0.0,1.0,0.9747137854136566,True
ENSG00000012983,False,0.0,1.0,0.9877190778315221,True
ENSG00000013016,False,0.0,1.0,0.9872283120799045,True
ENSG00000013275,False,0.0,0.875,0.8846779006218983,True
ENSG00000013288,False,0.0,0.5,0.6557847540674666,True
ENSG00000013293,False,0.0,1.0,0.9999489603618318,True
ENSG00000013297,False,0.0,1.0,0.9998606225265406,True
ENSG00000013306,False,0.0,1.0,0.956965732772159,True
ENSG00000013364,False,0.0,0.875,0.8949761291538413,True
ENSG00000013374,False,0.0,1.0,0.9816885482756454,True
ENSG00000013375,False,0.0,1.0,0.9929506407437653,True
ENSG00000013392,False,0.0,1.0,0.9886849048307055,True
ENSG00000013441,False,0.0,1.0,0.9891972642753942,True
ENSG00000013503,False,0.0,0.625,0.742314608329669,True
ENSG00000013523,False,0.0,1.0,0.9957558577800113,True
ENSG00000013561,False,0.0,1.0,0.9955575884163579,True
ENSG00000013563,False,0.0,0.75,0.7796618820277655,True
ENSG00000013573,False,0.0,1.0,0.9921065236509831,True
ENSG00000013583,False,0.0,1.0,0.9950138199635655,True
ENSG00000013588,False,0.0,1.0,0.963306426283058,True
ENSG00000013619,False,0.0,1.0,0.9950020415855267,True
ENSG00000013725,False,0.0,,0.992707220930963,True
ENSG00000013810,False,0.0,0.75,0.796135906778064,True
ENSG00000014123,False,0.0,1.0,0.9881215057478485,True
ENSG00000014138,False,0.0,1.0,0.9873951724354545,True
ENSG00000014164,False,0.0,0.75,0.77092232552296,True
ENSG00000014216,False,0.0,1.0,0.9949058514982096,True
ENSG00000014257,False,0.0,1.0,0.9867218418242352,True
ENSG00000014641,False,0.0,1.0,0.9873421697342798,True
ENSG00000014824,False,0.0,0.875,0.8809088196494755,True
ENSG00000014914,False,0.0,1.0,0.9930821659651988,True
ENSG00000014919,False,0.0,1.0,0.9863881211131352,True
ENSG00000015133,False,0.0,1.0,0.980864061812928,True
ENSG00000015153,False,0.0,1.0,0.9932156542496388,True
ENSG00000015171,False,0.0,1.0,0.9886240498775049,True
ENSG00000015285,False,0.0,1.0,0.9909620579182109,True
ENSG00000015413,False,0.0,1.0,0.9958805122809221,True
ENSG00000015475,False,0.0,0.75,0.7905765123437402,True
ENSG00000015479,False,0.0,1.0,0.9944288271876374,True
ENSG00000015520,False,0.0,1.0,0.9983745838306426,True
ENSG00000015532,False,0.0,0.75,0.8260431716816383,True
ENSG00000015568,False,0.0,1.0,0.9872381273949369,True
ENSG00000015592,False,0.0,1.0,0.9928721182235065,True
ENSG00000015676,False,0.0,0.875,0.8919903103210001,True
ENSG00000016082,False,0.0,,0.992707220930963,True
ENSG00000016391,False,0.0,1.0,0.9996270180287706,True
ENSG00000016402,False,0.0,1.0,0.9806520510082292,True
ENSG00000016490,False,0.0,0.5,0.7353545684402286,True
ENSG00000016602,False,0.0,0.875,0.9563257742320498,True
ENSG00000016864,False,0.0,0.5,0.6646165745335763,True
ENSG00000017260,False,0.0,1.0,0.9868219580375652,True
ENSG00000017373,False,0.0,1.0,0.984784298636849,True
ENSG00000017427,False,0.0,1.0,0.9649593253345059,True
ENSG00000017483,False,0.0,1.0,0.9989536874175513,True
ENSG00000017621,False,0.0,1.0,0.9879448300772662,True
ENSG00000017797,False,0.0,1.0,0.9977032162824298,True
ENSG00000018189,False,0.0,1.0,0.9952690181544067,True
ENSG00000018236,False,0.0,1.0,0.9907480840505056,True
ENSG00000018280,False,0.0,0.75,0.8171720899553991,True
ENSG00000018408,False,0.0,0.625,0.7358011652742007,True
ENSG00000018510,False,0.0,1.0,0.9778487970349896,True
ENSG00000018607,False,0.0,0.875,0.9546051495068786,True
ENSG00000018610,False,0.0,1.0,0.9929388623657265,True
ENSG00000018625,False,0.0,1.0,0.9872911300961116,True
ENSG00000018699,False,0.0,0.875,0.8915859193416672,True
ENSG00000018869,False,0.0,1.0,0.9711802720020102,True
ENSG00000019102,False,0.0,0.875,0.8669710723035366,True
ENSG00000019144,False,0.0,1.0,0.9940146208932722,True
ENSG00000019169,False,0.0,0.875,0.9556553882153401,True
ENSG00000019186,False,0.0,1.0,0.998180240593002,True
ENSG00000019485,False,0.0,1.0,0.9906263741441046,True
ENSG00000019505,False,0.0,,0.992707220930963,True
ENSG00000019549,False,0.0,0.375,0.5330481657139268,True
ENSG00000019582,False,0.0,1.0,0.9762076763615805,True
ENSG00000019991,False,0.0,1.0,0.9990361360638231,True
ENSG00000019995,False,0.0,1.0,0.9991617720962372,True
ENSG00000020129,False,0.0,1.0,0.996827690181544,True
ENSG00000020181,False,0.0,1.0,0.9923126452666625,True
ENSG00000020219,False,0.0,1.0,0.9863282476914379,True
ENSG00000020256,False,0.0,1.0,0.9913016678183303,True
ENSG00000020426,False,0.0,0.625,0.7234122746403668,True
ENSG00000020577,False,0.0,1.0,0.9994621207362272,True
ENSG00000020633,False,0.0,0.625,0.6659946447641183,True
ENSG00000020922,False,0.0,0.75,0.8218991456749796,True
ENSG00000021300,False,0.0,1.0,0.9852789905144795,True
ENSG00000021355,False,0.0,1.0,0.9986945631006973,True
ENSG00000021461,False,0.0,0.875,0.956076465230228,True
ENSG00000021488,False,0.0,0.625,0.7773327077705886,True
ENSG00000021574,False,0.0,0.625,0.7283434889126201,True
ENSG00000021645,False,0.0,1.0,0.9985335919341667,True
ENSG00000021762,False,0.0,1.0,0.9925442867014259,True
ENSG00000021776,False,0.0,1.0,0.9919828506815754,True
ENSG00000021826,False,0.0,1.0,0.9872008291978139,True
ENSG00000021852,False,0.0,,0.992707220930963,True
ENSG00000022267,False,0.0,1.0,0.99633496136692,True
ENSG00000022277,False,0.0,0.875,0.88879248068346,True
ENSG00000022355,False,0.0,,0.992707220930963,True
ENSG00000022556,False,0.0,0.5,0.738686867893712,True
ENSG00000022567,False,0.0,1.0,0.9900080092970664,True
ENSG00000022840,False,0.0,1.0,0.9955006595891702,True
ENSG00000022976,False,0.0,1.0,0.9879467931402727,True
ENSG00000023041,False,0.0,1.0,0.9947370280796533,True
ENSG00000023171,False,0.0,1.0,0.9910405804384698,True
ENSG00000023191,False,0.0,0.75,0.8043572146491613,True
ENSG00000023228,False,0.0,1.0,0.9760192223129593,True
ENSG00000023287,False,0.0,0.75,0.8250655663044162,True
ENSG00000023318,False,0.0,1.0,0.9937849425215152,True
ENSG00000023330,False,0.0,1.0,0.9891128525661159,True
ENSG00000023445,False,0.0,1.0,0.9855616715874113,True
ENSG00000023516,False,0.0,1.0,0.9858679094164207,True
ENSG00000023572,False,0.0,1.0,0.9802358816508575,True
ENSG00000023608,False,0.0,1.0,0.9973557541302845,True
ENSG00000023697,False,0.0,1.0,0.9954437307619826,True
ENSG00000023734,False,0.0,1.0,0.991821879515045,True
ENSG00000023839,False,0.0,1.0,0.9625722407186381,True
ENSG00000023892,False,0.0,0.875,0.8951704723914818,True
ENSG00000023902,False,0.0,1.0,0.9928250047113512,True
ENSG00000023909,False,0.0,1.0,0.9995210126264212,True
ENSG00000024048,False,0.0,1.0,0.9780019159494944,True
ENSG00000024422,False,0.0,1.0,0.9778330925309379,True
ENSG00000024526,False,0.0,1.0,0.9708995539920849,True
ENSG00000024862,False,0.0,1.0,0.960860449776996,True
ENSG00000025039,False,0.0,1.0,0.9838852157798856,True
ENSG00000025156,False,0.0,1.0,0.9920201488786984,True
ENSG00000025293,False,0.0,1.0,0.989309158866763,True
ENSG00000025423,False,0.0,1.0,0.9996682423519065,True
ENSG00000025434,False,0.0,0.875,0.8966781047804511,True
ENSG00000025708,False,0.0,1.0,0.9982783937433256,True
ENSG00000025770,False,0.0,1.0,0.9738618160688486,True
ENSG00000025772,False,0.0,1.0,0.9938595389157611,True
ENSG00000025796,False,0.0,1.0,0.9712372008291978,True
ENSG00000025800,False,0.0,1.0,0.9785240907092154,True
ENSG00000026025,False,0.0,1.0,0.9938202776556316,True
ENSG00000026036,False,0.0,1.0,0.9783042276524907,True
ENSG00000026103,False,0.0,1.0,0.980033686161191,True
ENSG00000026297,False,0.0,1.0,0.9967629091023306,True
ENSG00000026508,False,0.0,1.0,0.9827721590552171,True
ENSG00000026559,False,0.0,1.0,0.9819614140335449,True
ENSG00000026652,False,0.0,1.0,0.9723797034989635,True
ENSG00000026751,False,0.0,0.875,0.9543136346504177,True
ENSG00000026950,False,0.0,1.0,0.9992717036245995,True
ENSG00000027001,False,0.0,1.0,0.9937476443243922,True
ENSG00000027075,False,0.0,1.0,0.9960346127269301,True
